Date,NEE,DUK,SO,D,AEP,EXC,SRE,XEL
2018-07-25,,,,,,,,
2018-07-26,,,,,,,,
2018-07-27,,,,,,,,
2018-07-30,,,,,,,,
2018-07-31,,,,,,,,
2018-08-01,,,,,,,,
2018-08-02,,,,,,,,
2018-08-03,,,,,,,,
2018-08-06,,,,,,,,
2018-08-07,,,,,,,,
2018-08-08,,,,,,,,
2018-08-09,,,,,,,,
2018-08-10,,,,,,,,
2018-08-13,,,,,,,,
2018-08-14,,,,,,,,
2018-08-15,,,,,,,,
2018-08-16,,,,,,,,
2018-08-17,,,,,,,,
2018-08-20,,,,,,,,
2018-08-21,,,,,,,,
2018-08-22,,,,,,,,
2018-08-23,,,,,,,,
2018-08-24,,,,,,,,
2018-08-27,,,,,,,,
2018-08-28,,,,,,,,
2018-08-29,,,,,,,,
2018-08-30,,,,,,,,
2018-08-31,,,,,,,,
2018-09-03,,,,,,,,
2018-09-04,,,,,,,,
2018-09-05,,,,,,,,
2018-09-06,,,,,,,,
2018-09-07,,,,,,,,
2018-09-10,,,,,,,,
2018-09-11,,,,,,,,
2018-09-12,,,,,,,,
2018-09-13,,,,,,,,
2018-09-14,,,,,,,,
2018-09-17,,,,,,,,
2018-09-18,,,,,,,,
2018-09-19,,,,,,,,
2018-09-20,,,,,,,,
2018-09-21,,,,,,,,
2018-09-24,,,,,,,,
2018-09-25,,,,,,,,
2018-09-26,,,,,,,,
2018-09-27,,,,,,,,
2018-09-28,,,,,,,,
2018-10-01,,,,,,,,
2018-10-02,,,,,,,,
2018-10-03,,,,,,,,
2018-10-04,,,,,,,,
2018-10-05,,,,,,,,
2018-10-08,,,,,,,,
2018-10-09,,,,,,,,
2018-10-10,,,,,,,,
2018-10-11,,,,,,,,
2018-10-12,,,,,,,,
2018-10-15,,,,,,,,
2018-10-16,,,,,,,,
2018-10-17,,,,,,,,
2018-10-18,,,,,,,,
2018-10-19,,,,,,,,
2018-10-22,,,,,,,,
2018-10-23,,,,,,,,
2018-10-24,,,,,,,,
2018-10-25,,,,,,,,
2018-10-26,,,,,,,,
2018-10-29,,,,,,,,
2018-10-30,,,,,,,,
2018-10-31,,,,,,,,
2018-11-01,,,,,,,,
2018-11-02,,,,,,,,
2018-11-05,,,,,,,,
2018-11-06,,,,,,,,
2018-11-07,,,,,,,,
2018-11-08,,,,,,,,
2018-11-09,,,,,,,,
2018-11-12,,,,,,,,
2018-11-13,,,,,,,,
2018-11-14,,,,,,,,
2018-11-15,,,,,,,,
2018-11-16,,,,,,,,
2018-11-19,,,,,,,,
2018-11-20,,,,,,,,
2018-11-21,,,,,,,,
2018-11-22,,,,,,,,
2018-11-23,,,,,,,,
2018-11-26,,,,,,,,
2018-11-27,,,,,,,,
2018-11-28,,,,,,,,
2018-11-29,,,,,,,,
2018-11-30,,,,,,,,
2018-12-03,,,,,,,,
2018-12-04,,,,,,,,
2018-12-05,,,,,,,,
2018-12-06,,,,,,,,
2018-12-07,,,,,,,,
2018-12-10,,,,,,,,
2018-12-11,,,,,,,,
2018-12-12,,,,,,,,
2018-12-13,,,,,,,,
2018-12-14,,,,,,,,
2018-12-17,,,,,,,,
2018-12-18,,,,,,,,
2018-12-19,,,,,,,,
2018-12-20,,,,,,,,
2018-12-21,,,,,,,,
2018-12-24,,,,,,,,
2018-12-25,,,,,,,,
2018-12-26,,,,,,,,
2018-12-27,,,,,,,,
2018-12-28,,,,,,,,
2018-12-31,,,,,,,,
2019-01-01,,,,,,,,
2019-01-02,,,,,,,,
2019-01-03,,,,,,,,
2019-01-04,,,,,,,,
2019-01-07,,,,,,,,
2019-01-08,,,,,,,,
2019-01-09,,,,,,,,
2019-01-10,,,,,,,,
2019-01-11,,,,,,,,
2019-01-14,,,,,,,,
2019-01-15,,,,,,,,
2019-01-16,,,,,,,,
2019-01-17,,,,,,,,
2019-01-18,,,,,,,,
2019-01-21,,,,,,,,
2019-01-22,,,,,,,,
2019-01-23,,,,,,,,
2019-01-24,,,,,,,,
2019-01-25,,,,,,,,
2019-01-28,,,,,,,,
2019-01-29,,,,,,,,
2019-01-30,,,,,,,,
2019-01-31,,,,,,,,
2019-02-01,,,,,,,,
2019-02-04,,,,,,,,
2019-02-05,,,,,,,,
2019-02-06,,,,,,,,
2019-02-07,,,,,,,,
2019-02-08,,,,,,,,
2019-02-11,,,,,,,,
2019-02-12,,,,,,,,
2019-02-13,,,,,,,,
2019-02-14,,,,,,,,
2019-02-15,,,,,,,,
2019-02-18,,,,,,,,
2019-02-19,,,,,,,,
2019-02-20,,,,,,,,
2019-02-21,,,,,,,,
2019-02-22,,,,,,,,
2019-02-25,,,,,,,,
2019-02-26,,,,,,,,
2019-02-27,,,,,,,,
2019-02-28,,,,,,,,
2019-03-01,,,,,,,,
2019-03-04,,,,,,,,
2019-03-05,,,,,,,,
2019-03-06,,,,,,,,
2019-03-07,,,,,,,,
2019-03-08,,,,,,,,
2019-03-11,,,,,,,,
2019-03-12,,,,,,,,
2019-03-13,,,,,,,,
2019-03-14,,,,,,,,
2019-03-15,,,,,,,,
2019-03-18,,,,,,,,
2019-03-19,,,,,,,,
2019-03-20,,,,,,,,
2019-03-21,,,,,,,,
2019-03-22,,,,,,,,
2019-03-25,,,,,,,,
2019-03-26,,,,,,,,
2019-03-27,,,,,,,,
2019-03-28,,,,,,,,
2019-03-29,,,,,,,,
2019-04-01,,,,,,,,
2019-04-02,,,,,,,,
2019-04-03,,,,,,,,
2019-04-04,,,,,,,,
2019-04-05,,,,,,,,
2019-04-08,,,,,,,,
2019-04-09,,,,,,,,
2019-04-10,,,,,,,,
2019-04-11,,,,,,,,
2019-04-12,,,,,,,,
2019-04-15,,,,,,,,
2019-04-16,,,,,,,,
2019-04-17,,,,,,,,
2019-04-18,,,,,,,,
2019-04-19,,,,,,,,
2019-04-22,,,,,,,,
2019-04-23,,,,,,,,
2019-04-24,,,,,,,,
2019-04-25,,,,,,,,
2019-04-26,,,,,,,,
2019-04-29,,,,,,,,
2019-04-30,,,,,,,,
2019-05-01,,,,,,,,
2019-05-02,,,,,,,,
2019-05-03,,,,,,,,
2019-05-06,,,,,,,,
2019-05-07,,,,,,,,
2019-05-08,,,,,,,,
2019-05-09,,,,,,,,
2019-05-10,,,,,,,,
2019-05-13,,,,,,,,
2019-05-14,,,,,,,,
2019-05-15,,,,,,,,
2019-05-16,,,,,,,,
2019-05-17,,,,,,,,
2019-05-20,,,,,,,,
2019-05-21,,,,,,,,
2019-05-22,,,,,,,,
2019-05-23,,,,,,,,
2019-05-24,,,,,,,,
2019-05-27,,,,,,,,
2019-05-28,,,,,,,,
2019-05-29,,,,,,,,
2019-05-30,,,,,,,,
2019-05-31,,,,,,,,
2019-06-03,,,,,,,,
2019-06-04,,,,,,,,
2019-06-05,,,,,,,,
2019-06-06,,,,,,,,
2019-06-07,,,,,,,,
2019-06-10,,,,,,,,
2019-06-11,,,,,,,,
2019-06-12,,,,,,,,
2019-06-13,,,,,,,,
2019-06-14,,,,,,,,
2019-06-17,,,,,,,,
2019-06-18,,,,,,,,
2019-06-19,,,,,,,,
2019-06-20,,,,,,,,
2019-06-21,,,,,,,,
2019-06-24,,,,,,,,
2019-06-25,,,,,,,,
2019-06-26,,,,,,,,
2019-06-27,,,,,,,,
2019-06-28,,,,,,,,
2019-07-01,,,,,,,,
2019-07-02,,,,,,,,
2019-07-03,,,,,,,,
2019-07-04,,,,,,,,
2019-07-05,,,,,,,,
2019-07-08,,,,,,,,
2019-07-09,,,,,,,,
2019-07-10,,,,,,,,
2019-07-11,,,,,,,,
2019-07-12,,,,,,,,
2019-07-15,,,,,,,,
2019-07-16,,,,,,,,
2019-07-17,,,,,,,,
2019-07-18,,,,,,,,
2019-07-19,,,,,,,,
2019-07-22,,,,,,,,
2019-07-23,,,,,,,,
2019-07-24,,,,,,,,
2019-07-25,,,,,,,,
2019-07-26,,,,,,,,
2019-07-29,,,,,,,,
2019-07-30,,,,,,,,
2019-07-31,,,,,,,,
2019-08-01,,,,,,,,
2019-08-02,,,,,,,,
2019-08-05,,,,,,,,
2019-08-06,,,,,,,,
2019-08-07,,,,,,,,
2019-08-08,,,,,,,,
2019-08-09,,,,,,,,
2019-08-12,,,,,,,,
2019-08-13,,,,,,,,
2019-08-14,,,,,,,,
2019-08-15,,,,,,,,
2019-08-16,,,,,,,,
2019-08-19,,,,,,,,
2019-08-20,,,,,,,,
2019-08-21,,,,,,,,
2019-08-22,,,,,,,,
2019-08-23,,,,,,,,
2019-08-26,,,,,,,,
2019-08-27,,,,,,,,
2019-08-28,,,,,,,,
2019-08-29,,,,,,,,
2019-08-30,,,,,,,,
2019-09-02,,,,,,,,
2019-09-03,,,,,,,,
2019-09-04,,,,,,,,
2019-09-05,,,,,,,,
2019-09-06,,,,,,,,
2019-09-09,,,,,,,,
2019-09-10,,,,,,,,
2019-09-11,,,,,,,,
2019-09-12,,,,,,,,
2019-09-13,,,,,,,,
2019-09-16,,,,,,,,
2019-09-17,,,,,,,,
2019-09-18,,,,,,,,
2019-09-19,,,,,,,,
2019-09-20,,,,,,,,
2019-09-23,,,,,,,,
2019-09-24,,,,,,,,
2019-09-25,,,,,,,,
2019-09-26,,,,,,,,
2019-09-27,,,,,,,,
2019-09-30,,,,,,,,
2019-10-01,,,,,,,,
2019-10-02,,,,,,,,
2019-10-03,,,,,,,,
2019-10-04,,,,,,,,
2019-10-07,,,,,,,,
2019-10-08,,,,,,,,
2019-10-09,,,,,,,,
2019-10-10,,,,,,,,
2019-10-11,,,,,,,,
2019-10-14,,,,,,,,
2019-10-15,,,,,,,,
2019-10-16,,,,,,,,
2019-10-17,,,,,,,,
2019-10-18,,,,,,,,
2019-10-21,,,,,,,,
2019-10-22,,,,,,,,
2019-10-23,,,,,,,,
2019-10-24,,,,,,,,
2019-10-25,,,,,,,,
2019-10-28,,,,,,,,
2019-10-29,,,,,,,,
2019-10-30,,,,,,,,
2019-10-31,,,,,,,,
2019-11-01,,,,,,,,
2019-11-04,,,,,,,,
2019-11-05,,,,,,,,
2019-11-06,,,,,,,,
2019-11-07,,,,,,,,
2019-11-08,,,,,,,,
2019-11-11,,,,,,,,
2019-11-12,,,,,,,,
2019-11-13,,,,,,,,
2019-11-14,,,,,,,,
2019-11-15,,,,,,,,
2019-11-18,,,,,,,,
2019-11-19,,,,,,,,
2019-11-20,,,,,,,,
2019-11-21,,,,,,,,
2019-11-22,,,,,,,,
2019-11-25,,,,,,,,
2019-11-26,,,,,,,,
2019-11-27,,,,,,,,
2019-11-28,,,,,,,,
2019-11-29,,,,,,,,
2019-12-02,,,,,,,,
2019-12-03,,,,,,,,
2019-12-04,,,,,,,,
2019-12-05,,,,,,,,
2019-12-06,,,,,,,,
2019-12-09,,,,,,,,
2019-12-10,,,,,,,,
2019-12-11,,,,,,,,
2019-12-12,,,,,,,,
2019-12-13,,,,,,,,
2019-12-16,,,,,,,,
2019-12-17,,,,,,,,
2019-12-18,,,,,,,,
2019-12-19,,,,,,,,
2019-12-20,,,,,,,,
2019-12-23,,,,,,,,
2019-12-24,,,,,,,,
2019-12-25,,,,,,,,
2019-12-26,,,,,,,,
2019-12-27,,,,,,,,
2019-12-30,,,,,,,,
2019-12-31,,,,,,,,
2020-01-01,,,,,,,,
2020-01-02,51.434295654296875,71.15247344970703,49.6700439453125,63.10782241821289,75.35820007324219,26.149560928344727,61.31147766113281,52.26437759399414
2020-01-03,51.800743103027344,71.19974517822266,49.62245178222656,62.95382308959961,75.27754974365234,26.230148315429688,60.75231170654297,52.5157356262207
2020-01-06,52.05939865112305,71.5462646484375,49.82075500488281,63.438907623291016,75.52751159667969,26.270435333251953,61.26212692260742,52.440330505371094
2020-01-07,52.01413345336914,71.09735107421875,49.6700439453125,63.300315856933594,75.54363250732422,26.293468475341797,61.212799072265625,52.33141326904297
2020-01-08,51.99041748046875,71.19974517822266,49.654178619384766,62.89994812011719,75.31787109375,26.483413696289062,61.63216781616211,52.2811393737793
2020-01-09,52.397796630859375,71.37300872802734,50.17769241333008,63.077030181884766,75.69684600830078,26.563993453979492,61.18813705444336,52.398441314697266
2020-01-10,52.4969596862793,71.23123931884766,50.49497604370117,63.19253158569336,76.06773376464844,26.6273136138916,61.57461929321289,52.48221969604492
2020-01-13,53.11127471923828,71.86131286621094,51.19298553466797,63.1771125793457,76.30158233642578,26.58702278137207,62.15434265136719,53.093841552734375
2020-01-14,53.397945404052734,71.90858459472656,51.49440383911133,63.100120544433594,76.58377838134766,26.3682918548584,62.17490005493164,53.1776237487793
2020-01-15,54.22781753540039,72.8458251953125,52.01791763305664,63.900882720947266,77.89002227783203,26.79423713684082,63.37546920776367,54.01546859741211
2020-01-16,54.37654495239258,73.38928985595703,52.470027923583984,64.30130004882812,78.46247863769531,26.903600692749023,63.80307388305664,54.484649658203125
2020-01-17,54.62012481689453,73.81459045410156,53.350486755371094,64.71708679199219,79.47039031982422,27.277742385864258,64.63362121582031,54.769527435302734
2020-01-20,,,,,,,,
2020-01-21,55.37238311767578,74.65733337402344,54.032630920410156,64.70169067382812,80.09930419921875,27.387102127075195,64.94609069824219,55.29737091064453
2020-01-22,56.021183013916016,75.06688690185547,54.175411224365234,64.43990325927734,80.63148498535156,27.433156967163086,64.77751922607422,55.481689453125
2020-01-23,56.05997848510742,75.67334747314453,54.698917388916016,64.73247528076172,81.41360473632812,27.600080490112305,65.80951690673828,56.05141830444336
2020-01-24,56.8445930480957,75.83087158203125,55.079647064208984,64.6785888671875,82.37311553955078,27.473451614379883,65.68617248535156,56.27762222290039
2020-01-27,57.495548248291016,75.68910217285156,55.3176155090332,64.15499877929688,82.06672668457031,27.20867347717285,65.18455505371094,56.06816864013672
2020-01-28,57.295082092285156,75.77571105957031,55.56351852416992,65.0789794921875,82.39730072021484,27.473451614379883,65.71085357666016,56.31952667236328
2020-01-29,57.2843132019043,76.2010498046875,55.603172302246094,65.74887084960938,82.89720916748047,27.519495010375977,65.24211120605469,56.48707962036133
2020-01-30,58.18313217163086,76.76812744140625,56.19806671142578,66.58814239501953,83.93738555908203,27.66339874267578,66.24945068359375,57.60980224609375
2020-01-31,57.81025314331055,76.89412689208984,55.84113311767578,66.02604675292969,84.03412628173828,27.392864227294922,66.04798126220703,57.97007751464844
2020-02-03,57.510623931884766,76.9256591796875,56.07908248901367,66.0953598022461,84.03412628173828,27.743974685668945,66.22066497802734,58.18790054321289
2020-02-04,57.02133560180664,76.0828857421875,55.15898513793945,65.10977172851562,82.94561767578125,27.6806640625,65.36134338378906,58.06222152709961
2020-02-05,57.489078521728516,76.50821685791016,54.75446319580078,65.3869857788086,82.34087371826172,27.818809509277344,65.39425659179688,58.06222152709961
2020-02-06,57.838260650634766,76.3427963256836,54.603729248046875,65.6564712524414,82.44569396972656,27.778507232666016,65.99041748046875,58.06222152709961
2020-02-07,58.099082946777344,75.82299041748047,54.238868713378906,65.30228424072266,82.27517700195312,27.73822021484375,65.20511627197266,57.567909240722656
2020-02-10,58.57329177856445,75.7914810180664,54.286460876464844,65.13286590576172,82.74607849121094,27.80729866027832,64.9543228149414,57.86114501953125
2020-02-11,58.66165542602539,76.39008331298828,54.40543746948242,65.61796569824219,82.98963165283203,28.400163650512695,65.19277954101562,57.7773551940918
2020-02-12,58.25428009033203,77.12255859375,54.42924880981445,66.04916381835938,82.64053344726562,28.354122161865234,65.32845306396484,57.83600997924805
2020-02-13,59.377288818359375,79.61576080322266,55.15898513793945,66.40335083007812,83.50112915039062,28.532556533813477,65.37368774414062,58.497901916503906
2020-02-14,60.034698486328125,80.54622650146484,55.23900604248047,67.34272003173828,84.23993682861328,28.64191246032715,66.17955017089844,58.866554260253906
2020-02-17,,,,,,,,
2020-02-18,60.793453216552734,81.1347427368164,55.54314041137695,68.51312255859375,84.70270538330078,28.998794555664062,66.1507797241211,59.62062072753906
2020-02-19,59.20485305786133,80.6575698852539,54.910865783691406,67.63531494140625,84.02884674072266,28.768516540527344,65.673828125,59.31060028076172
2020-02-20,59.71352767944336,80.66553497314453,55.87126541137695,68.72099304199219,83.11953735351562,28.91352653503418,65.73960876464844,59.21006393432617
2020-02-21,59.834259033203125,81.46080017089844,55.21500015258789,68.82109832763672,82.57556915283203,28.838125228881836,65.13933563232422,59.33573532104492
2020-02-24,59.04750442504883,81.357421875,54.262603759765625,69.14449310302734,81.2197494506836,28.31611442565918,63.38370132446289,58.958717346191406
2020-02-25,58.26935577392578,78.94770050048828,53.51028823852539,67.59681701660156,79.70155334472656,27.625905990600586,61.49649429321289,57.67681884765625
2020-02-26,58.083988189697266,78.68528747558594,52.97407150268555,66.81144714355469,79.10076904296875,27.289501190185547,60.38636779785156,57.26626968383789
2020-02-27,55.43623352050781,75.54389190673828,50.324954986572266,63.2696647644043,74.5786361694336,26.181673049926758,58.145572662353516,54.333839416503906
2020-02-28,54.766700744628906,72.92742156982422,48.30812454223633,60.8565559387207,72.46776580810547,25.004257202148438,57.47129821777344,52.2140998840332
2020-03-02,58.14466857910156,76.87998962402344,51.16531753540039,65.52705383300781,77.20099639892578,26.349882125854492,58.47861862182617,55.18844223022461
2020-03-03,57.451290130615234,76.0369873046875,51.14129638671875,64.90432739257812,77.4932632446289,25.630664825439453,57.98112106323242,55.054386138916016
2020-03-04,61.14994430541992,80.84049224853516,54.262603759765625,69.30237579345703,81.04114532470703,27.156091690063477,60.78519821166992,57.97843933105469
2020-03-05,59.83688735961914,79.63166046142578,54.07853317260742,67.8545150756836,80.2049331665039,26.755889892578125,58.285377502441406,58.02034378051758
2020-03-06,58.89651870727539,78.77276611328125,53.51829528808594,67.4886703491211,79.31997680664062,26.199081420898438,58.330596923828125,58.774383544921875
2020-03-09,56.612770080566406,75.21784210205078,49.748722076416016,63.30857467651367,77.09545135498047,24.308244705200195,52.52920150756836,56.96466064453125
2020-03-10,55.41022872924805,75.59163665771484,49.63668441772461,64.7797622680664,76.9006118774414,25.010061264038086,53.69688415527344,57.38357162475586
2020-03-11,52.27494430541992,72.32302856445312,46.56339645385742,61.455928802490234,72.84123229980469,23.09022331237793,50.551536560058594,55.9843864440918
2020-03-12,45.26118850708008,64.0043716430664,41.7693977355957,55.50884246826172,67.01200103759766,20.45697593688965,42.87116241455078,51.683738708496094
2020-03-13,48.006446838378906,68.21136474609375,43.19399642944336,60.94219970703125,70.20265197753906,21.08918571472168,43.960723876953125,56.36384582519531
2020-03-16,43.63178634643555,60.90275573730469,38.11186599731445,53.438255310058594,66.29756164550781,17.696123123168945,36.436580657958984,49.21296691894531
2020-03-17,48.0497932434082,68.39431762695312,45.26685333251953,62.646907806396484,74.04280090332031,20.880380630493164,40.4494514465332,54.75321578979492
2020-03-18,45.640357971191406,63.049991607666016,44.754638671875,62.47568130493164,71.6721420288086,19.163549423217773,42.102298736572266,51.751197814941406
2020-03-19,44.87333297729492,59.685970306396484,40.736968994140625,55.92918395996094,65.60742950439453,18.79814338684082,41.5394401550293,48.90095520019531
2020-03-20,41.54737091064453,54.397342681884766,37.103458404541016,52.325130462646484,58.00831604003906,17.980327606201172,41.38990783691406,42.694522857666016
2020-03-23,39.36113357543945,51.017391204833984,34.59840393066406,46.230125427246094,56.831111907958984,17.388717651367188,38.806148529052734,42.16326904296875
2020-03-24,44.74982452392578,56.86272048950195,39.24834442138672,51.118568420410156,58.49544143676758,20.016170501708984,43.213478088378906,45.57849884033203
2020-03-25,45.5601921081543,59.41557312011719,40.12871170043945,52.418521881103516,59.502159118652344,20.03936767578125,47.3632698059082,46.843387603759766
2020-03-26,50.07353210449219,64.56900787353516,44.13038635253906,56.388450622558594,66.41119384765625,21.22258758544922,51.34274673461914,48.83349609375
2020-03-27,50.25769805908203,63.773738861083984,44.8266716003418,56.87886047363281,67.71019744873047,20.59037971496582,50.31672668457031,49.55870056152344
2020-03-30,53.30415344238281,66.3742904663086,46.41133499145508,59.790130615234375,67.9618911743164,21.593793869018555,49.84318161010742,52.75468826293945
2020-03-31,52.13627243041992,64.32247924804688,43.330047607421875,56.193843841552734,64.93357849121094,21.350189208984375,46.93541717529297,50.848899841308594
2020-04-01,47.28493118286133,61.690086364746094,40.12871170043945,54.43463134765625,60.5413703918457,19.41875457763672,43.08055877685547,48.97685623168945
2020-04-02,49.06599044799805,63.13751983642578,41.937469482421875,55.314239501953125,62.34370040893555,20.114770889282227,44.13981246948242,50.95009231567383
2020-04-03,48.02377700805664,60.45740509033203,40.23275375366211,54.138832092285156,58.86079406738281,18.99534034729004,43.31732940673828,48.79133987426758
2020-04-06,50.81238555908203,64.61672973632812,44.33846664428711,57.688419342041016,63.80509567260742,21.065988540649414,47.371585845947266,51.565677642822266
2020-04-07,49.50800704956055,63.710113525390625,44.114376068115234,57.1668701171875,63.93498992919922,20.758583068847656,48.46406936645508,49.94660949707031
2020-04-08,50.59354019165039,67.99667358398438,46.56339645385742,60.887691497802734,67.62899017333984,21.802600860595703,50.69889831542969,52.957061767578125
2020-04-09,53.145965576171875,71.82197570800781,48.284114837646484,63.51095199584961,70.07273864746094,22.707416534423828,54.221435546875,55.8831901550293
2020-04-10,,,,,,,,
2020-04-13,51.18074417114258,69.47589111328125,46.19524002075195,61.90742492675781,67.79136657714844,21.89539909362793,52.74677276611328,53.68227005004883
2020-04-14,52.51762008666992,71.90946197509766,47.21967315673828,63.84567642211914,70.02404022216797,22.661012649536133,53.14141845703125,55.866329193115234
2020-04-15,51.39957809448242,69.6190414428711,44.73063278198242,62.10981369018555,67.88068389892578,21.4777889251709,50.474571228027344,54.22196578979492
2020-04-16,51.45591735839844,69.65882873535156,44.274436950683594,60.77094650268555,68.23793029785156,21.518390655517578,48.7922248840332,55.0230598449707
2020-04-17,53.35831832885742,71.65497589111328,45.995155334472656,63.44869613647461,70.12957000732422,22.295608520507812,51.691688537597656,56.62526321411133
2020-04-20,51.484073638916016,68.91123962402344,44.44252014160156,61.58049011230469,67.31237030029297,21.500991821289062,50.914886474609375,54.26412582397461
2020-04-21,51.00955581665039,67.94896697998047,44.41850280761719,59.63445281982422,66.95516204833984,20.694782257080078,49.54409408569336,53.47145080566406
2020-04-22,53.555484771728516,69.30889129638672,45.659027099609375,61.292484283447266,69.00920867919922,21.576393127441406,51.36768341064453,55.08209991455078
2020-04-23,52.248939514160156,67.6944580078125,45.45894241333008,59.867984771728516,67.40168762207031,21.065988540649414,52.13201141357422,54.28940963745117
2020-04-24,51.936920166015625,68.14775848388672,46.20323944091797,60.654170989990234,67.57218170166016,21.2283878326416,52.74263000488281,54.449642181396484
2020-04-27,52.78195571899414,68.99079132080078,46.80350112915039,61.1212158203125,67.88882446289062,21.941801071166992,53.5027961730957,55.20859146118164
2020-04-28,51.85026550292969,69.69062042236328,46.467350006103516,61.70503234863281,68.70880126953125,21.947603225708008,52.73847198486328,55.79887008666992
2020-04-29,50.94672393798828,68.89533233642578,45.915122985839844,61.23799133300781,67.4909896850586,22.22600746154785,53.82680892944336,54.87970733642578
2020-04-30,50.077857971191406,67.32864379882812,45.40290832519531,60.03921127319336,67.47474670410156,21.506793975830078,51.446598052978516,53.597938537597656
2020-05-01,49.19599151611328,65.72215270996094,43.54613494873047,58.85603332519531,66.07833099365234,20.764379501342773,49.81825256347656,52.43424606323242
2020-05-04,49.854679107666016,65.71421813964844,43.954307556152344,59.003936767578125,67.42605590820312,20.56137466430664,51.55876159667969,52.61132049560547
2020-05-05,49.85685348510742,66.11981201171875,44.522544860839844,60.669742584228516,67.63713073730469,20.804981231689453,51.60029983520508,53.36183166503906
2020-05-06,48.24479293823242,63.67828369140625,42.92988586425781,60.506290435791016,63.9918212890625,19.998764038085938,50.68642807006836,51.62471389770508
2020-05-07,48.63914108276367,63.86915588378906,43.40207290649414,60.794288635253906,64.3850326538086,20.323572158813477,51.396751403808594,50.562191009521484
2020-05-08,49.77669143676758,65.03822326660156,44.346473693847656,61.02781295776367,65.41712188720703,21.709796905517578,51.604454040527344,50.85733413696289
2020-05-11,49.267494201660156,64.94278717041016,44.66661071777344,61.68169021606445,64.85191345214844,21.62279510498047,51.841224670410156,50.70555114746094
2020-05-12,49.38666915893555,65.11774444580078,44.434505462646484,61.455928802490234,63.81981658935547,21.361793518066406,50.42473220825195,49.57557678222656
2020-05-13,49.86118698120117,65.12570190429688,43.04993438720703,61.502655029296875,63.67234420776367,20.694782257080078,49.120391845703125,48.95999526977539
2020-05-14,50.318363189697266,66.21589660644531,43.81825256347656,61.985260009765625,63.975433349609375,21.165578842163086,49.98857116699219,49.07803726196289
2020-05-15,49.36933898925781,65.32282257080078,42.54686737060547,60.887691497802734,64.2457504272461,20.690673828125,49.5150146484375,48.816627502441406
2020-05-18,51.01606369018555,68.32384490966797,44.06929016113281,62.156524658203125,65.43351745605469,22.00986099243164,51.50890350341797,50.70555114746094
2020-05-19,49.94352722167969,67.01241302490234,43.38096237182617,61.3625373840332,63.189064025878906,21.523231506347656,52.38123321533203,50.34294509887695
2020-05-20,50.43970489501953,67.02850341796875,44.40129852294922,61.300270080566406,63.688724517822266,21.6756649017334,50.9439697265625,50.806739807128906
2020-05-21,49.596839904785156,66.24809265136719,43.59151077270508,61.1834831237793,63.37745666503906,21.36492347717285,50.29595947265625,50.722415924072266
2020-05-22,50.669376373291016,66.9641342163086,44.1988525390625,62.6702766418457,64.5324478149414,21.605308532714844,51.42998123168945,50.907928466796875
2020-05-25,,,,,,,,
2020-05-26,50.76905059814453,66.62621307373047,44.26363754272461,62.911582946777344,65.4662857055664,22.045040130615234,52.01985549926758,51.489784240722656
2020-05-27,52.24677276611328,67.3583755493164,44.54707717895508,63.487606048583984,66.71138000488281,22.244380950927734,51.88277053833008,52.05477523803711
2020-05-28,54.463356018066406,69.05599975585938,46.085693359375,65.1534194946289,69.70948028564453,22.431997299194336,52.9171028137207,53.977420806884766
2020-05-29,55.37338638305664,68.89509582519531,46.215267181396484,66.17314147949219,69.83235168457031,22.461313247680664,52.46847152709961,54.837547302246094
2020-06-01,55.6980094909668,70.35135650634766,46.72542953491211,66.85816192626953,70.5614013671875,22.772052764892578,53.614967346191406,55.4446907043457
2020-06-02,55.90498352050781,70.53643035888672,46.9683723449707,67.122802734375,70.43031311035156,22.824825286865234,54.13420104980469,55.71454620361328
2020-06-03,56.554237365722656,71.79154968261719,47.54334259033203,67.3174057006836,71.25765991210938,23.399396896362305,54.66590881347656,56.346988677978516
2020-06-04,54.87882995605469,71.15594482421875,46.927879333496094,66.86096954345703,69.13607025146484,22.854135513305664,53.498653411865234,54.837547302246094
2020-06-05,55.42131805419922,72.00072479248047,47.332786560058594,66.33370971679688,70.04531860351562,23.663240432739258,55.575626373291016,55.031494140625
2020-06-08,56.75031661987305,73.94779205322266,48.80662155151367,67.99421691894531,72.01126861572266,24.542695999145508,55.991024017333984,56.45661544799805
2020-06-09,56.35597610473633,72.66853332519531,48.069705963134766,67.5613784790039,70.37298583984375,23.75118637084961,54.13004684448242,55.967533111572266
2020-06-10,55.94638442993164,72.56391906738281,47.94013214111328,68.46640014648438,69.93065643310547,23.452167510986328,53.403114318847656,56.439754486083984
2020-06-11,54.10322570800781,70.06171417236328,45.421653747558594,66.11335754394531,66.97351837158203,22.30887222290039,51.292903900146484,54.87970733642578
2020-06-12,53.793846130371094,69.78817749023438,45.48644256591797,65.43656158447266,67.00627899169922,22.226795196533203,51.52968978881836,54.03083419799805
2020-06-15,54.15550231933594,69.96517181396484,45.68888473510742,66.14482116699219,66.97351837158203,22.461313247680664,52.02814483642578,53.911991119384766
2020-06-16,54.068359375,69.9571304321289,45.52693176269531,66.8294906616211,66.84244537353516,22.62547492980957,51.65845489501953,54.10723876953125
2020-06-17,54.24919128417969,69.36174011230469,45.381168365478516,66.22352600097656,67.37488555908203,22.54339599609375,51.57952880859375,54.234561920166016
