Date,PLD,AMT,CCI,SPG,O,PSA,WELL,EQIX
2018-07-24,,,,,,,,
2018-07-25,,,,,,,,
2018-07-26,,,,,,,,
2018-07-27,,,,,,,,
2018-07-30,,,,,,,,
2018-07-31,,,,,,,,
2018-08-01,,,,,,,,
2018-08-02,,,,,,,,
2018-08-03,,,,,,,,
2018-08-06,,,,,,,,
2018-08-07,,,,,,,,
2018-08-08,,,,,,,,
2018-08-09,,,,,,,,
2018-08-10,,,,,,,,
2018-08-13,,,,,,,,
2018-08-14,,,,,,,,
2018-08-15,,,,,,,,
2018-08-16,,,,,,,,
2018-08-17,,,,,,,,
2018-08-20,,,,,,,,
2018-08-21,,,,,,,,
2018-08-22,,,,,,,,
2018-08-23,,,,,,,,
2018-08-24,,,,,,,,
2018-08-27,,,,,,,,
2018-08-28,,,,,,,,
2018-08-29,,,,,,,,
2018-08-30,,,,,,,,
2018-08-31,,,,,,,,
2018-09-03,,,,,,,,
2018-09-04,,,,,,,,
2018-09-05,,,,,,,,
2018-09-06,,,,,,,,
2018-09-07,,,,,,,,
2018-09-10,,,,,,,,
2018-09-11,,,,,,,,
2018-09-12,,,,,,,,
2018-09-13,,,,,,,,
2018-09-14,,,,,,,,
2018-09-17,,,,,,,,
2018-09-18,,,,,,,,
2018-09-19,,,,,,,,
2018-09-20,,,,,,,,
2018-09-21,,,,,,,,
2018-09-24,,,,,,,,
2018-09-25,,,,,,,,
2018-09-26,,,,,,,,
2018-09-27,,,,,,,,
2018-09-28,,,,,,,,
2018-10-01,,,,,,,,
2018-10-02,,,,,,,,
2018-10-03,,,,,,,,
2018-10-04,,,,,,,,
2018-10-05,,,,,,,,
2018-10-08,,,,,,,,
2018-10-09,,,,,,,,
2018-10-10,,,,,,,,
2018-10-11,,,,,,,,
2018-10-12,,,,,,,,
2018-10-15,,,,,,,,
2018-10-16,,,,,,,,
2018-10-17,,,,,,,,
2018-10-18,,,,,,,,
2018-10-19,,,,,,,,
2018-10-22,,,,,,,,
2018-10-23,,,,,,,,
2018-10-24,,,,,,,,
2018-10-25,,,,,,,,
2018-10-26,,,,,,,,
2018-10-29,,,,,,,,
2018-10-30,,,,,,,,
2018-10-31,,,,,,,,
2018-11-01,,,,,,,,
2018-11-02,,,,,,,,
2018-11-05,,,,,,,,
2018-11-06,,,,,,,,
2018-11-07,,,,,,,,
2018-11-08,,,,,,,,
2018-11-09,,,,,,,,
2018-11-12,,,,,,,,
2018-11-13,,,,,,,,
2018-11-14,,,,,,,,
2018-11-15,,,,,,,,
2018-11-16,,,,,,,,
2018-11-19,,,,,,,,
2018-11-20,,,,,,,,
2018-11-21,,,,,,,,
2018-11-22,,,,,,,,
2018-11-23,,,,,,,,
2018-11-26,,,,,,,,
2018-11-27,,,,,,,,
2018-11-28,,,,,,,,
2018-11-29,,,,,,,,
2018-11-30,,,,,,,,
2018-12-03,,,,,,,,
2018-12-04,,,,,,,,
2018-12-05,,,,,,,,
2018-12-06,,,,,,,,
2018-12-07,,,,,,,,
2018-12-10,,,,,,,,
2018-12-11,,,,,,,,
2018-12-12,,,,,,,,
2018-12-13,,,,,,,,
2018-12-14,,,,,,,,
2018-12-17,,,,,,,,
2018-12-18,,,,,,,,
2018-12-19,,,,,,,,
2018-12-20,,,,,,,,
2018-12-21,,,,,,,,
2018-12-24,,,,,,,,
2018-12-25,,,,,,,,
2018-12-26,,,,,,,,
2018-12-27,,,,,,,,
2018-12-28,,,,,,,,
2018-12-31,,,,,,,,
2019-01-01,,,,,,,,
2019-01-02,,,,,,,,
2019-01-03,,,,,,,,
2019-01-04,,,,,,,,
2019-01-07,,,,,,,,
2019-01-08,,,,,,,,
2019-01-09,,,,,,,,
2019-01-10,,,,,,,,
2019-01-11,,,,,,,,
2019-01-14,,,,,,,,
2019-01-15,,,,,,,,
2019-01-16,,,,,,,,
2019-01-17,,,,,,,,
2019-01-18,,,,,,,,
2019-01-21,,,,,,,,
2019-01-22,,,,,,,,
2019-01-23,,,,,,,,
2019-01-24,,,,,,,,
2019-01-25,,,,,,,,
2019-01-28,,,,,,,,
2019-01-29,,,,,,,,
2019-01-30,,,,,,,,
2019-01-31,,,,,,,,
2019-02-01,,,,,,,,
2019-02-04,,,,,,,,
2019-02-05,,,,,,,,
2019-02-06,,,,,,,,
2019-02-07,,,,,,,,
2019-02-08,,,,,,,,
2019-02-11,,,,,,,,
2019-02-12,,,,,,,,
2019-02-13,,,,,,,,
2019-02-14,,,,,,,,
2019-02-15,,,,,,,,
2019-02-18,,,,,,,,
2019-02-19,,,,,,,,
2019-02-20,,,,,,,,
2019-02-21,,,,,,,,
2019-02-22,,,,,,,,
2019-02-25,,,,,,,,
2019-02-26,,,,,,,,
2019-02-27,,,,,,,,
2019-02-28,,,,,,,,
2019-03-01,,,,,,,,
2019-03-04,,,,,,,,
2019-03-05,,,,,,,,
2019-03-06,,,,,,,,
2019-03-07,,,,,,,,
2019-03-08,,,,,,,,
2019-03-11,,,,,,,,
2019-03-12,,,,,,,,
2019-03-13,,,,,,,,
2019-03-14,,,,,,,,
2019-03-15,,,,,,,,
2019-03-18,,,,,,,,
2019-03-19,,,,,,,,
2019-03-20,,,,,,,,
2019-03-21,,,,,,,,
2019-03-22,,,,,,,,
2019-03-25,,,,,,,,
2019-03-26,,,,,,,,
2019-03-27,,,,,,,,
2019-03-28,,,,,,,,
2019-03-29,,,,,,,,
2019-04-01,,,,,,,,
2019-04-02,,,,,,,,
2019-04-03,,,,,,,,
2019-04-04,,,,,,,,
2019-04-05,,,,,,,,
2019-04-08,,,,,,,,
2019-04-09,,,,,,,,
2019-04-10,,,,,,,,
2019-04-11,,,,,,,,
2019-04-12,,,,,,,,
2019-04-15,,,,,,,,
2019-04-16,,,,,,,,
2019-04-17,,,,,,,,
2019-04-18,,,,,,,,
2019-04-19,,,,,,,,
2019-04-22,,,,,,,,
2019-04-23,,,,,,,,
2019-04-24,,,,,,,,
2019-04-25,,,,,,,,
2019-04-26,,,,,,,,
2019-04-29,,,,,,,,
2019-04-30,,,,,,,,
2019-05-01,,,,,,,,
2019-05-02,,,,,,,,
2019-05-03,,,,,,,,
2019-05-06,,,,,,,,
2019-05-07,,,,,,,,
2019-05-08,,,,,,,,
2019-05-09,,,,,,,,
2019-05-10,,,,,,,,
2019-05-13,,,,,,,,
2019-05-14,,,,,,,,
2019-05-15,,,,,,,,
2019-05-16,,,,,,,,
2019-05-17,,,,,,,,
2019-05-20,,,,,,,,
2019-05-21,,,,,,,,
2019-05-22,,,,,,,,
2019-05-23,,,,,,,,
2019-05-24,,,,,,,,
2019-05-27,,,,,,,,
2019-05-28,,,,,,,,
2019-05-29,,,,,,,,
2019-05-30,,,,,,,,
2019-05-31,,,,,,,,
2019-06-03,,,,,,,,
2019-06-04,,,,,,,,
2019-06-05,,,,,,,,
2019-06-06,,,,,,,,
2019-06-07,,,,,,,,
2019-06-10,,,,,,,,
2019-06-11,,,,,,,,
2019-06-12,,,,,,,,
2019-06-13,,,,,,,,
2019-06-14,,,,,,,,
2019-06-17,,,,,,,,
2019-06-18,,,,,,,,
2019-06-19,,,,,,,,
2019-06-20,,,,,,,,
2019-06-21,,,,,,,,
2019-06-24,,,,,,,,
2019-06-25,,,,,,,,
2019-06-26,,,,,,,,
2019-06-27,,,,,,,,
2019-06-28,,,,,,,,
2019-07-01,,,,,,,,
2019-07-02,,,,,,,,
2019-07-03,,,,,,,,
2019-07-04,,,,,,,,
2019-07-05,,,,,,,,
2019-07-08,,,,,,,,
2019-07-09,,,,,,,,
2019-07-10,,,,,,,,
2019-07-11,,,,,,,,
2019-07-12,,,,,,,,
2019-07-15,,,,,,,,
2019-07-16,,,,,,,,
2019-07-17,,,,,,,,
2019-07-18,,,,,,,,
2019-07-19,,,,,,,,
2019-07-22,,,,,,,,
2019-07-23,,,,,,,,
2019-07-24,,,,,,,,
2019-07-25,,,,,,,,
2019-07-26,,,,,,,,
2019-07-29,,,,,,,,
2019-07-30,,,,,,,,
2019-07-31,,,,,,,,
2019-08-01,,,,,,,,
2019-08-02,,,,,,,,
2019-08-05,,,,,,,,
2019-08-06,,,,,,,,
2019-08-07,,,,,,,,
2019-08-08,,,,,,,,
2019-08-09,,,,,,,,
2019-08-12,,,,,,,,
2019-08-13,,,,,,,,
2019-08-14,,,,,,,,
2019-08-15,,,,,,,,
2019-08-16,,,,,,,,
2019-08-19,,,,,,,,
2019-08-20,,,,,,,,
2019-08-21,,,,,,,,
2019-08-22,,,,,,,,
2019-08-23,,,,,,,,
2019-08-26,,,,,,,,
2019-08-27,,,,,,,,
2019-08-28,,,,,,,,
2019-08-29,,,,,,,,
2019-08-30,,,,,,,,
2019-09-02,,,,,,,,
2019-09-03,,,,,,,,
2019-09-04,,,,,,,,
2019-09-05,,,,,,,,
2019-09-06,,,,,,,,
2019-09-09,,,,,,,,
2019-09-10,,,,,,,,
2019-09-11,,,,,,,,
2019-09-12,,,,,,,,
2019-09-13,,,,,,,,
2019-09-16,,,,,,,,
2019-09-17,,,,,,,,
2019-09-18,,,,,,,,
2019-09-19,,,,,,,,
2019-09-20,,,,,,,,
2019-09-23,,,,,,,,
2019-09-24,,,,,,,,
2019-09-25,,,,,,,,
2019-09-26,,,,,,,,
2019-09-27,,,,,,,,
2019-09-30,,,,,,,,
2019-10-01,,,,,,,,
2019-10-02,,,,,,,,
2019-10-03,,,,,,,,
2019-10-04,,,,,,,,
2019-10-07,,,,,,,,
2019-10-08,,,,,,,,
2019-10-09,,,,,,,,
2019-10-10,,,,,,,,
2019-10-11,,,,,,,,
2019-10-14,,,,,,,,
2019-10-15,,,,,,,,
2019-10-16,,,,,,,,
2019-10-17,,,,,,,,
2019-10-18,,,,,,,,
2019-10-21,,,,,,,,
2019-10-22,,,,,,,,
2019-10-23,,,,,,,,
2019-10-24,,,,,,,,
2019-10-25,,,,,,,,
2019-10-28,,,,,,,,
2019-10-29,,,,,,,,
2019-10-30,,,,,,,,
2019-10-31,,,,,,,,
2019-11-01,,,,,,,,
2019-11-04,,,,,,,,
2019-11-05,,,,,,,,
2019-11-06,,,,,,,,
2019-11-07,,,,,,,,
2019-11-08,,,,,,,,
2019-11-11,,,,,,,,
2019-11-12,,,,,,,,
2019-11-13,,,,,,,,
2019-11-14,,,,,,,,
2019-11-15,,,,,,,,
2019-11-18,,,,,,,,
2019-11-19,,,,,,,,
2019-11-20,,,,,,,,
2019-11-21,,,,,,,,
2019-11-22,,,,,,,,
2019-11-25,,,,,,,,
2019-11-26,,,,,,,,
2019-11-27,,,,,,,,
2019-11-28,,,,,,,,
2019-11-29,,,,,,,,
2019-12-02,,,,,,,,
2019-12-03,,,,,,,,
2019-12-04,,,,,,,,
2019-12-05,,,,,,,,
2019-12-06,,,,,,,,
2019-12-09,,,,,,,,
2019-12-10,,,,,,,,
2019-12-11,,,,,,,,
2019-12-12,,,,,,,,
2019-12-13,,,,,,,,
2019-12-16,,,,,,,,
2019-12-17,,,,,,,,
2019-12-18,,,,,,,,
2019-12-19,,,,,,,,
2019-12-20,,,,,,,,
2019-12-23,,,,,,,,
2019-12-24,,,,,,,,
2019-12-25,,,,,,,,
2019-12-26,,,,,,,,
2019-12-27,,,,,,,,
2019-12-30,,,,,,,,
2019-12-31,,,,,,,,
2020-01-01,,,,,,,,
2020-01-02,75.4616928100586,195.5223388671875,110.26641845703125,103.77389526367188,52.38096618652344,165.94590759277344,66.9151382446289,518.2677001953125
2020-01-03,76.30680084228516,195.61643981933594,110.87348175048828,103.95985412597656,53.32769012451172,167.7354736328125,68.09244537353516,523.4293823242188
2020-01-06,76.00802612304688,195.56509399414062,109.93954467773438,104.50345611572266,53.59510803222656,168.33197021484375,69.1278305053711,522.8568115234375
2020-01-07,75.52144622802734,191.39796447753906,108.07946014404297,103.31616973876953,53.60955047607422,167.66481018066406,68.67694091796875,520.5309448242188
2020-01-08,75.93119049072266,193.05796813964844,108.53085327148438,103.99565887451172,53.85525894165039,167.97093200683594,68.69364929199219,522.2485961914062
2020-01-09,75.93973541259766,193.7852783203125,109.15348815917969,103.15878295898438,52.93743896484375,168.0415802001953,68.85226440429688,526.891357421875
2020-01-10,76.34947967529297,197.4904022216797,110.8267822265625,103.55931091308594,53.29156494140625,169.39952087402344,69.13617706298828,531.3731079101562
2020-01-13,78.36407470703125,201.43504333496094,111.5194320678711,103.91694641113281,54.17326354980469,170.15301513671875,70.19658660888672,532.2319946289062
2020-01-14,77.36530303955078,200.18580627441406,110.47657775878906,105.23297882080078,54.17326354980469,169.78407287597656,70.16320037841797,524.663818359375
2020-01-15,78.71405029296875,201.40939331054688,112.11096954345703,105.2115249633789,54.91040802001953,171.30685424804688,70.93138122558594,524.4312744140625
2020-01-16,79.68720245361328,198.72254943847656,113.02932739257812,106.24149322509766,55.03325271606445,172.6961212158203,72.26734161376953,532.3750610351562
2020-01-17,80.47254180908203,199.73228454589844,113.04489135742188,105.69075012207031,55.17781448364258,173.26907348632812,72.13375091552734,526.005615234375
2020-01-20,,,,,,,,
2020-01-21,81.58228302001953,202.5645294189453,115.34858703613281,106.64915466308594,56.16789245605469,174.7604522705078,73.31106567382812,527.7948608398438
2020-01-22,80.19085693359375,201.2211151123047,115.72215270996094,104.43191528320312,55.56804656982422,173.4574737548828,71.80811309814453,529.16357421875
2020-01-23,81.6932601928711,203.5057830810547,116.57048797607422,105.3188247680664,55.82099914550781,175.19212341308594,72.84346771240234,533.1712646484375
2020-01-24,82.077392578125,203.2405242919922,116.66387939453125,103.5807876586914,55.74150085449219,176.18896484375,72.60133361816406,529.5482177734375
2020-01-27,81.087158203125,203.19775390625,116.97521209716797,101.29918670654297,55.93663024902344,176.02413940429688,72.53453826904297,531.328369140625
2020-01-28,81.57374572753906,202.94960021972656,118.08811950683594,100.1261978149414,56.464210510253906,175.6473846435547,72.43431854248047,539.0396118164062
2020-01-29,82.37615966796875,199.74935913085938,116.00233459472656,100.15479278564453,56.47141647338867,174.31304931640625,72.25064849853516,539.1377563476562
2020-01-30,82.12860870361328,201.25531005859375,117.62116241455078,97.59425354003906,57.0785026550293,175.8985595703125,71.3071060180664,539.4241333007812
2020-01-31,79.28599548339844,198.2947235107422,116.61715698242188,95.23395538330078,56.834232330322266,175.63165283203125,70.89797973632812,527.5532836914062
2020-02-03,78.42379760742188,200.28848266601562,116.11131286621094,94.98362731933594,56.6820182800293,175.96131896972656,70.52223205566406,539.9608764648438
2020-02-04,79.74696350097656,203.1806182861328,117.09192657470703,98.19505310058594,56.768985748291016,175.1528778076172,70.93138122558594,543.7630004882812
2020-02-05,79.16649627685547,202.26507568359375,116.71057891845703,100.46949768066406,56.89946365356445,174.36013793945312,70.14649200439453,537.86767578125
2020-02-06,79.48234558105469,203.4886932373047,117.13082885742188,100.74844360351562,57.37057876586914,175.8436279296875,70.69758605957031,540.0773315429688
2020-02-07,79.50794219970703,204.29302978515625,117.12305450439453,100.86288452148438,57.631500244140625,176.7855224609375,70.24671173095703,542.1080932617188
2020-02-10,80.80546569824219,208.52008056640625,119.0142822265625,102.32197570800781,58.044677734375,177.71958923339844,71.07332611083984,547.5023193359375
2020-02-11,82.12860870361328,217.57315063476562,125.32611083984375,101.62104034423828,57.029945373535156,177.67245483398438,70.88964080810547,548.8798217773438
2020-02-12,82.62371826171875,219.2074737548828,127.02273559570312,99.53968048095703,56.74723815917969,178.37103271484375,71.69120788574219,557.4408569335938
2020-02-13,82.35055541992188,219.82357788085938,127.57533264160156,100.69434356689453,57.10964584350586,179.3992462158203,73.22756958007812,568.721435546875
2020-02-14,83.27246856689453,219.26736450195312,129.17079162597656,100.88317108154297,58.167903900146484,182.74295043945312,74.58020782470703,580.26123046875
2020-02-17,,,,,,,,
2020-02-18,83.95541381835938,216.42654418945312,129.35755920410156,101.064697265625,58.276634216308594,181.9109649658203,75.01441955566406,575.7348022460938
2020-02-19,83.46028137207031,212.2936248779297,128.88282775878906,99.4961166381836,57.74751663208008,171.73851013183594,73.26097869873047,575.8510131835938
2020-02-20,84.46757507324219,211.81443786621094,129.9646759033203,102.05233001708984,59.371131896972656,174.5485076904297,73.49475860595703,580.0286254882812
2020-02-21,84.70661926269531,211.3609161376953,130.7974090576172,103.30138397216797,59.755313873291016,177.20938110351562,73.4610366821289,586.8272094726562
2020-02-24,81.9322738647461,209.73513793945312,129.4743194580078,102.23387908935547,59.559600830078125,177.75877380371094,73.05622863769531,576.9066162109375
2020-02-25,78.27867126464844,210.61647033691406,126.87488555908203,98.23979949951172,58.653560638427734,173.37112426757812,69.96971893310547,567.6903686523438
2020-02-26,77.90309143066406,207.6472930908203,126.61808776855469,96.02490234375,57.81273651123047,179.14019775390625,68.072265625,565.7679443359375
2020-02-27,74.01904296875,199.31298828125,115.4964370727539,91.35546875,52.833126068115234,165.85955810546875,63.73762130737305,536.7089233398438
2020-02-28,71.94468688964844,194.06765747070312,111.5194320678711,89.38020324707031,52.63898468017578,164.14060974121094,63.096717834472656,514.5305786132812
2020-03-02,75.3507080078125,206.00433349609375,121.5981674194336,92.38667297363281,54.529579162597656,172.09178161621094,63.46775817871094,555.9232177734375
2020-03-03,76.30680084228516,207.63018798828125,123.06910705566406,88.93724060058594,54.24601745605469,170.8908233642578,64.94356536865234,552.5813598632812
2020-03-04,80.55792999267578,215.33982849121094,127.29513549804688,89.6779556274414,56.827423095703125,177.4527130126953,67.169921875,579.8259887695312
2020-03-05,76.5799560546875,211.30099487304688,126.26780700683594,87.0709228515625,56.44931411743164,179.7917022705078,64.23518371582031,553.9378662109375
2020-03-06,73.3105239868164,210.77053833007812,125.16268157958984,86.46090698242188,55.73667526245117,179.697509765625,62.37145233154297,546.7515258789062
2020-03-09,66.38751220703125,198.3974151611328,116.9595947265625,74.8272476196289,53.315223693847656,175.4746551513672,54.71416473388672,515.662353515625
2020-03-10,69.0252456665039,208.67408752441406,124.01858520507812,80.92729949951172,55.69303894042969,180.44320678710938,54.486480712890625,548.19775390625
2020-03-11,62.90465545654297,199.2873077392578,119.73807525634766,73.70890808105469,53.4897575378418,173.02578735351562,47.63877487182617,537.885498046875
2020-03-12,59.90837478637695,186.39222717285156,111.7843017578125,60.63010025024414,49.25769805908203,158.16738891601562,38.750247955322266,507.6409912109375
2020-03-13,66.98375701904297,204.49838256835938,121.6520004272461,65.19060516357422,52.29722595214844,167.54598999023438,43.245113372802734,557.9080200195312
2020-03-16,55.41526412963867,173.48861694335938,106.53668212890625,47.776432037353516,39.25927734375,148.2259521484375,32.69526672363281,487.2499694824219
2020-03-17,60.846588134765625,194.6923370361328,115.20426177978516,42.743896484375,40.080963134765625,157.2556915283203,32.57719421386719,516.66845703125
2020-03-18,58.359046936035156,185.8018341064453,108.48983001708984,32.62071990966797,30.904212951660156,150.5963592529297,28.014869689941406,513.9376831054688
2020-03-19,55.010711669921875,178.8366241455078,102.55980682373047,40.47817611694336,34.96177673339844,148.72537231445312,34.50838088989258,494.0498352050781
2020-03-20,54.07249069213867,167.19082641601562,100.44976806640625,34.95907974243164,34.48184585571289,135.73968505859375,35.77334976196289,454.9930114746094
2020-03-23,54.545902252197266,153.24330139160156,91.75865173339844,36.42599868774414,31.515037536621094,127.32831573486328,36.67570877075195,439.3810119628906
2020-03-24,60.72610092163086,162.80975341796875,97.03765869140625,39.74470901489258,36.84510803222656,133.70220947265625,38.2611198425293,490.3580017089844
2020-03-25,62.13774490356445,170.5023193359375,100.3713150024414,45.27105712890625,39.63011932373047,139.95724487304688,38.927337646484375,497.571044921875
2020-03-26,66.87188720703125,190.13157653808594,111.75289154052734,45.09677505493164,42.43695831298828,148.8601837158203,42.51142883300781,527.80712890625
2020-03-27,68.14579772949219,186.9484405517578,107.3759765625,42.24282455444336,41.37531661987305,151.83309936523438,41.91268539428711,533.8164672851562
2020-03-30,71.33918762207031,197.30215454101562,116.13770294189453,40.863040924072266,38.633934020996094,159.8480987548828,39.78752899169922,579.2689819335938
2020-03-31,69.17870330810547,186.3238067626953,113.26679229736328,39.83910369873047,36.41581344604492,157.4539337158203,38.60688400268555,561.0341186523438
2020-04-01,63.05875015258789,177.09957885742188,107.92505645751953,34.16026306152344,33.93989181518555,155.87628173828125,34.238525390625,534.8853759765625
2020-04-02,64.99542999267578,188.89083862304688,114.81206512451172,31.959890365600586,33.31908416748047,152.90335083007812,32.71213150024414,562.4534301757812
2020-04-03,63.34280014038086,190.6449737548828,114.2237548828125,33.92788314819336,31.8437442779541,153.8626251220703,31.42185401916504,561.1417846679688
2020-04-06,69.05819702148438,201.23822021484375,116.67891693115234,39.25815963745117,34.188209533691406,161.51292419433594,35.84925079345703,585.8712768554688
2020-04-07,69.67792510986328,194.8976593017578,114.9454116821289,44.21082305908203,36.028724670410156,156.3836212158203,37.44310760498047,560.1807250976562
2020-04-08,74.17967987060547,213.2776336669922,123.43256378173828,45.684993743896484,38.8040885925293,157.818603515625,43.50654220581055,596.6863403320312
2020-04-09,78.95685577392578,222.13389587402344,128.75076293945312,49.504783630371094,41.39687728881836,165.36585998535156,47.731536865234375,617.059326171875
2020-04-10,,,,,,,,
2020-04-13,74.37763977050781,214.60682678222656,123.18941497802734,47.42060089111328,39.10353469848633,159.68954467773438,44.257080078125,590.3357543945312
2020-04-14,76.7361068725586,219.1952667236328,130.0371856689453,49.19978332519531,41.12664794921875,162.4166717529297,44.99077224731445,618.81103515625
2020-04-15,74.48954772949219,212.65634155273438,127.43303680419922,44.457725524902344,37.61360168457031,154.82981872558594,40.92599868774414,606.81005859375
2020-04-16,75.91838073730469,216.342529296875,126.91529846191406,38.56101608276367,36.379295349121094,153.7675018310547,39.83811950683594,613.28662109375
2020-04-17,77.6571044921875,218.30162048339844,131.0333709716797,40.754127502441406,38.249019622802734,155.76531982421875,41.406681060791016,624.2545166015625
2020-04-20,76.17662811279297,213.67884826660156,127.40164184570312,39.091129302978516,37.15346145629883,153.26011657714844,38.26955795288086,602.5164184570312
2020-04-21,76.60698699951172,207.9390411376953,125.2445297241211,38.89505386352539,36.40850067138672,151.34161376953125,36.87809753417969,603.8189086914062
2020-04-22,75.63433837890625,217.37367248535156,127.98993682861328,38.096248626708984,36.64952087402344,153.0143280029297,37.35034942626953,615.1280517578125
2020-04-23,74.67028045654297,213.6101531982422,125.93477630615234,38.597320556640625,36.02140808105469,148.6461181640625,36.3552360534668,615.7567749023438
2020-04-24,76.64142608642578,210.1816864013672,126.7662582397461,37.39183807373047,36.45962905883789,148.43206787109375,37.15638732910156,615.4065551757812
2020-04-27,79.05152893066406,215.00210571289062,128.48411560058594,41.53115463256836,37.47482681274414,152.97470092773438,38.7418098449707,630.58740234375
2020-04-28,77.11483001708984,209.25369262695312,126.49169158935547,45.989990234375,38.84791564941406,151.4287567138672,41.37295913696289,614.202880859375
2020-04-29,77.60548400878906,203.4795379638672,121.92655944824219,49.9622917175293,40.3670654296875,148.0277557373047,44.30768585205078,610.2145385742188
2020-04-30,76.80497741699219,204.5020294189453,125.0562744140625,48.48810577392578,40.28124237060547,147.02098083496094,43.202945709228516,606.5136108398438
2020-05-01,74.75637817382812,201.2368621826172,122.68740844726562,45.895591735839844,37.985538482666016,146.1568145751953,39.91402053833008,602.6060791015625
2020-05-04,74.99740600585938,203.32484436035156,123.72280883789062,45.75762176513672,37.120059967041016,143.5644073486328,40.7489013671875,607.2052612304688
2020-05-05,75.5224380493164,206.4439697265625,124.46797180175781,43.97117614746094,38.17624282836914,142.25634765625,40.647701263427734,616.5654907226562
2020-05-06,74.83384704589844,203.86618041992188,121.57354736328125,40.47817611694336,38.49162292480469,139.6005401611328,38.218955993652344,614.589111328125
2020-05-07,75.80650329589844,202.13909912109375,121.33824920654297,41.39317321777344,39.90718078613281,145.48294067382812,35.419166564941406,606.6394653320312
2020-05-08,77.44192504882812,204.8113555908203,123.69927978515625,42.13390350341797,40.23724365234375,150.8976287841797,37.56960678100586,609.1724243164062
2020-05-11,76.50370025634766,204.6996612548828,125.33866119384766,39.998878479003906,39.62113571166992,148.1942138671875,35.469757080078125,609.0288696289062
2020-05-12,72.49260711669922,199.08018493652344,120.96955871582031,39.60672378540039,37.89752197265625,141.48731994628906,33.538570404052734,596.138671875
2020-05-13,71.30474090576172,198.61614990234375,120.1616439819336,37.15944290161133,36.83401870727539,140.0048370361328,32.01218032836914,609.747314453125
2020-05-14,72.37208557128906,197.30148315429688,119.25959014892578,37.43540954589844,36.95136642456055,141.90750122070312,34.019256591796875,592.1951293945312
2020-05-15,71.6834945678711,197.26708984375,117.7692642211914,37.268375396728516,36.66533660888672,139.50540161132812,34.28069305419922,591.6561889648438
2020-05-18,74.7391586303711,202.80929565429688,122.67958068847656,41.32781219482422,38.92435836791992,145.36402893066406,38.63854217529297,594.9977416992188
2020-05-19,72.88854217529297,197.60223388671875,119.66747283935547,41.29877471923828,38.57230758666992,145.5384521484375,38.69847869873047,586.3487548828125
2020-05-20,74.9887924194336,197.74830627441406,119.51061248779297,40.42733383178711,37.72883224487305,145.80799865722656,39.16938018798828,591.1737060546875
2020-05-21,74.3690414428711,196.0469970703125,118.31050109863281,40.66698455810547,37.956199645996094,144.8962860107422,39.74299621582031,581.1808471679688
2020-05-22,75.35889434814453,208.3085479736328,122.52269744873047,39.64304733276367,38.24958801269531,147.82957458496094,40.94162368774414,604.2874145507812
2020-05-25,,,,,,,,
2020-05-26,77.4849624633789,209.597412109375,125.1817626953125,43.02711868286133,40.699310302734375,152.5941925048828,43.766944885253906,593.45556640625
2020-05-27,78.982666015625,216.5401611328125,127.90361022949219,45.88832473754883,40.62596893310547,156.15379333496094,44.42618942260742,609.2659301757812
2020-05-28,80.09302520751953,221.7902374267578,132.39822387695312,43.39020919799805,40.85335159301758,159.49929809570312,43.9553108215332,625.328369140625
2020-05-29,78.75887298583984,221.83314514160156,135.04165649414062,41.90150833129883,40.73771286010742,160.7280731201172,43.381683349609375,629.1885986328125
2020-06-01,80.65251922607422,227.10894775390625,136.30450439453125,44.73366928100586,41.665740966796875,162.33743286132812,45.436466217041016,640.498291015625
2020-06-02,82.1674575805664,226.49026489257812,136.91636657714844,46.077144622802734,42.129756927490234,164.69200134277344,46.90049743652344,628.3408813476562
2020-06-03,83.7684555053711,229.75552368164062,136.9241943359375,52.925174713134766,44.309898376464844,164.8664093017578,50.487815856933594,621.396240234375
2020-06-04,80.35127258300781,223.1649932861328,131.50396728515625,55.72101593017578,44.2730712890625,159.06326293945312,50.26521301269531,599.9221801757812
2020-06-05,82.38265228271484,227.6073455810547,132.2491912841797,64.34098052978516,45.819801330566406,163.60586547851562,52.73951721191406,607.4257202148438
2020-06-08,84.1557846069336,229.3172149658203,135.5672149658203,69.35172271728516,47.26338577270508,163.85165405273438,52.78233337402344,609.8970947265625
2020-06-09,83.77704620361328,228.3549041748047,136.7515869140625,62.7941780090332,46.29116439819336,167.5697784423828,51.027198791503906,623.407470703125
2020-06-10,82.98517608642578,227.99400329589844,136.5554962158203,60.28153991699219,45.76087951660156,162.8923797607422,47.74810791015625,627.2945556640625
2020-06-11,78.25103759765625,216.1105194091797,126.94316864013672,52.228023529052734,42.630592346191406,155.3292236328125,43.9553108215332,595.8816528320312
2020-06-12,81.30669403076172,221.75582885742188,129.82606506347656,55.17637634277344,44.50876235961914,157.3637237548828,47.29433822631836,610.2578735351562
2020-06-15,81.74839782714844,225.5451202392578,132.35357666015625,54.0217170715332,46.08494567871094,159.5423126220703,48.047760009765625,626.392578125
2020-06-16,83.92223358154297,227.51283264160156,133.94906616210938,54.84231948852539,46.51950454711914,159.27798461914062,49.34912872314453,628.8008422851562
2020-06-17,83.7490234375,226.81680297851562,133.8384552001953,52.04645919799805,46.44585418701172,158.39691162109375,47.96214294433594,629.522216796875
2020-06-18,82.35464477539062,222.2696075439453,130.52113342285156,51.5308723449707,46.688899993896484,157.20350646972656,47.78235626220703,628.1785278320312
