Date,LIN,APD,ECL,SHW,PPG,MLM,VMC,NUE,STLD,FCX,ALB,DD
2017-10-20,,,,,,,,,,,,
2017-10-23,,,,,,,,,,,,
2017-10-24,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,
2017-10-26,,,,,,,,,,,,
2017-10-27,,,,,,,,,,,,
2017-10-30,,,,,,,,,,,,
2017-10-31,,,,,,,,,,,,
2017-11-01,,,,,,,,,,,,
2017-11-02,,,,,,,,,,,,
2017-11-03,,,,,,,,,,,,
2017-11-06,,,,,,,,,,,,
2017-11-07,,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,
2017-11-09,,,,,,,,,,,,
2017-11-10,,,,,,,,,,,,
2017-11-13,,,,,,,,,,,,
2017-11-14,,,,,,,,,,,,
2017-11-15,,,,,,,,,,,,
2017-11-16,,,,,,,,,,,,
2017-11-17,,,,,,,,,,,,
2017-11-20,,,,,,,,,,,,
2017-11-21,,,,,,,,,,,,
2017-11-22,,,,,,,,,,,,
2017-11-23,,,,,,,,,,,,
2017-11-24,,,,,,,,,,,,
2017-11-27,,,,,,,,,,,,
2017-11-28,,,,,,,,,,,,
2017-11-29,,,,,,,,,,,,
2017-11-30,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,
2017-12-04,,,,,,,,,,,,
2017-12-05,,,,,,,,,,,,
2017-12-06,,,,,,,,,,,,
2017-12-07,,,,,,,,,,,,
2017-12-08,,,,,,,,,,,,
2017-12-11,,,,,,,,,,,,
2017-12-12,,,,,,,,,,,,
2017-12-13,,,,,,,,,,,,
2017-12-14,,,,,,,,,,,,
2017-12-15,,,,,,,,,,,,
2017-12-18,,,,,,,,,,,,
2017-12-19,,,,,,,,,,,,
2017-12-20,,,,,,,,,,,,
2017-12-21,,,,,,,,,,,,
2017-12-22,,,,,,,,,,,,
2017-12-25,,,,,,,,,,,,
2017-12-26,,,,,,,,,,,,
2017-12-27,,,,,,,,,,,,
2017-12-28,,,,,,,,,,,,
2017-12-29,,,,,,,,,,,,
2018-01-01,,,,,,,,,,,,
2018-01-02,,,,,,,,,,,,
2018-01-03,,,,,,,,,,,,
2018-01-04,,,,,,,,,,,,
2018-01-05,,,,,,,,,,,,
2018-01-08,,,,,,,,,,,,
2018-01-09,,,,,,,,,,,,
2018-01-10,,,,,,,,,,,,
2018-01-11,,,,,,,,,,,,
2018-01-12,,,,,,,,,,,,
2018-01-15,,,,,,,,,,,,
2018-01-16,,,,,,,,,,,,
2018-01-17,,,,,,,,,,,,
2018-01-18,,,,,,,,,,,,
2018-01-19,,,,,,,,,,,,
2018-01-22,,,,,,,,,,,,
2018-01-23,,,,,,,,,,,,
2018-01-24,,,,,,,,,,,,
2018-01-25,,,,,,,,,,,,
2018-01-26,,,,,,,,,,,,
2018-01-29,,,,,,,,,,,,
2018-01-30,,,,,,,,,,,,
2018-01-31,,,,,,,,,,,,
2018-02-01,,,,,,,,,,,,
2018-02-02,,,,,,,,,,,,
2018-02-05,,,,,,,,,,,,
2018-02-06,,,,,,,,,,,,
2018-02-07,,,,,,,,,,,,
2018-02-08,,,,,,,,,,,,
2018-02-09,,,,,,,,,,,,
2018-02-12,,,,,,,,,,,,
2018-02-13,,,,,,,,,,,,
2018-02-14,,,,,,,,,,,,
2018-02-15,,,,,,,,,,,,
2018-02-16,,,,,,,,,,,,
2018-02-19,,,,,,,,,,,,
2018-02-20,,,,,,,,,,,,
2018-02-21,,,,,,,,,,,,
2018-02-22,,,,,,,,,,,,
2018-02-23,,,,,,,,,,,,
2018-02-26,,,,,,,,,,,,
2018-02-27,,,,,,,,,,,,
2018-02-28,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,
2018-03-02,,,,,,,,,,,,
2018-03-05,,,,,,,,,,,,
2018-03-06,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,
2018-03-08,,,,,,,,,,,,
2018-03-09,,,,,,,,,,,,
2018-03-12,,,,,,,,,,,,
2018-03-13,,,,,,,,,,,,
2018-03-14,,,,,,,,,,,,
2018-03-15,,,,,,,,,,,,
2018-03-16,,,,,,,,,,,,
2018-03-19,,,,,,,,,,,,
2018-03-20,,,,,,,,,,,,
2018-03-21,,,,,,,,,,,,
2018-03-22,,,,,,,,,,,,
2018-03-23,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,
2018-03-27,,,,,,,,,,,,
2018-03-28,,,,,,,,,,,,
2018-03-29,,,,,,,,,,,,
2018-03-30,,,,,,,,,,,,
2018-04-02,,,,,,,,,,,,
2018-04-03,,,,,,,,,,,,
2018-04-04,,,,,,,,,,,,
2018-04-05,,,,,,,,,,,,
2018-04-06,,,,,,,,,,,,
2018-04-09,,,,,,,,,,,,
2018-04-10,,,,,,,,,,,,
2018-04-11,,,,,,,,,,,,
2018-04-12,,,,,,,,,,,,
2018-04-13,,,,,,,,,,,,
2018-04-16,,,,,,,,,,,,
2018-04-17,,,,,,,,,,,,
2018-04-18,,,,,,,,,,,,
2018-04-19,,,,,,,,,,,,
2018-04-20,,,,,,,,,,,,
2018-04-23,,,,,,,,,,,,
2018-04-24,,,,,,,,,,,,
2018-04-25,,,,,,,,,,,,
2018-04-26,,,,,,,,,,,,
2018-04-27,,,,,,,,,,,,
2018-04-30,,,,,,,,,,,,
2018-05-01,,,,,,,,,,,,
2018-05-02,,,,,,,,,,,,
2018-05-03,,,,,,,,,,,,
2018-05-04,,,,,,,,,,,,
2018-05-07,,,,,,,,,,,,
2018-05-08,,,,,,,,,,,,
2018-05-09,,,,,,,,,,,,
2018-05-10,,,,,,,,,,,,
2018-05-11,,,,,,,,,,,,
2018-05-14,,,,,,,,,,,,
2018-05-15,,,,,,,,,,,,
2018-05-16,,,,,,,,,,,,
2018-05-17,,,,,,,,,,,,
2018-05-18,,,,,,,,,,,,
2018-05-21,,,,,,,,,,,,
2018-05-22,,,,,,,,,,,,
2018-05-23,,,,,,,,,,,,
2018-05-24,,,,,,,,,,,,
2018-05-25,,,,,,,,,,,,
2018-05-28,,,,,,,,,,,,
2018-05-29,,,,,,,,,,,,
2018-05-30,,,,,,,,,,,,
2018-05-31,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,
2018-06-04,,,,,,,,,,,,
2018-06-05,,,,,,,,,,,,
2018-06-06,,,,,,,,,,,,
2018-06-07,,,,,,,,,,,,
2018-06-08,,,,,,,,,,,,
2018-06-11,,,,,,,,,,,,
2018-06-12,,,,,,,,,,,,
2018-06-13,,,,,,,,,,,,
2018-06-14,,,,,,,,,,,,
2018-06-15,,,,,,,,,,,,
2018-06-18,,,,,,,,,,,,
2018-06-19,,,,,,,,,,,,
2018-06-20,,,,,,,,,,,,
2018-06-21,,,,,,,,,,,,
2018-06-22,,,,,,,,,,,,
2018-06-25,,,,,,,,,,,,
2018-06-26,,,,,,,,,,,,
2018-06-27,,,,,,,,,,,,
2018-06-28,,,,,,,,,,,,
2018-06-29,,,,,,,,,,,,
2018-07-02,,,,,,,,,,,,
2018-07-03,,,,,,,,,,,,
2018-07-04,,,,,,,,,,,,
2018-07-05,,,,,,,,,,,,
2018-07-06,,,,,,,,,,,,
2018-07-09,,,,,,,,,,,,
2018-07-10,,,,,,,,,,,,
2018-07-11,,,,,,,,,,,,
2018-07-12,,,,,,,,,,,,
2018-07-13,,,,,,,,,,,,
2018-07-16,,,,,,,,,,,,
2018-07-17,,,,,,,,,,,,
2018-07-18,,,,,,,,,,,,
2018-07-19,,,,,,,,,,,,
2018-07-20,,,,,,,,,,,,
2018-07-23,,,,,,,,,,,,
2018-07-24,,,,,,,,,,,,
2018-07-25,,,,,,,,,,,,
2018-07-26,,,,,,,,,,,,
2018-07-27,,,,,,,,,,,,
2018-07-30,,,,,,,,,,,,
2018-07-31,,,,,,,,,,,,
2018-08-01,,,,,,,,,,,,
2018-08-02,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,
2018-08-06,,,,,,,,,,,,
2018-08-07,,,,,,,,,,,,
2018-08-08,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,
2018-08-10,,,,,,,,,,,,
2018-08-13,,,,,,,,,,,,
2018-08-14,,,,,,,,,,,,
2018-08-15,,,,,,,,,,,,
2018-08-16,,,,,,,,,,,,
2018-08-17,,,,,,,,,,,,
2018-08-20,,,,,,,,,,,,
2018-08-21,,,,,,,,,,,,
2018-08-22,,,,,,,,,,,,
2018-08-23,,,,,,,,,,,,
2018-08-24,,,,,,,,,,,,
2018-08-27,,,,,,,,,,,,
2018-08-28,,,,,,,,,,,,
2018-08-29,,,,,,,,,,,,
2018-08-30,,,,,,,,,,,,
2018-08-31,,,,,,,,,,,,
2018-09-03,,,,,,,,,,,,
2018-09-04,,,,,,,,,,,,
2018-09-05,,,,,,,,,,,,
2018-09-06,,,,,,,,,,,,
2018-09-07,,,,,,,,,,,,
2018-09-10,,,,,,,,,,,,
2018-09-11,,,,,,,,,,,,
2018-09-12,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,
2018-09-14,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,
2018-09-18,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,
2018-09-21,,,,,,,,,,,,
2018-09-24,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,
2018-09-26,,,,,,,,,,,,
2018-09-27,,,,,,,,,,,,
2018-09-28,,,,,,,,,,,,
2018-10-01,,,,,,,,,,,,
2018-10-02,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,
2018-10-04,,,,,,,,,,,,
2018-10-05,,,,,,,,,,,,
2018-10-08,,,,,,,,,,,,
2018-10-09,,,,,,,,,,,,
2018-10-10,,,,,,,,,,,,
2018-10-11,,,,,,,,,,,,
2018-10-12,,,,,,,,,,,,
2018-10-15,,,,,,,,,,,,
2018-10-16,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,
2018-10-18,,,,,,,,,,,,
2018-10-19,,,,,,,,,,,,
2018-10-22,,,,,,,,,,,,
2018-10-23,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,
2018-10-25,,,,,,,,,,,,
2018-10-26,,,,,,,,,,,,
2018-10-29,,,,,,,,,,,,
2018-10-30,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,
2018-11-01,,,,,,,,,,,,
2018-11-02,,,,,,,,,,,,
2018-11-05,,,,,,,,,,,,
2018-11-06,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,
2018-11-08,,,,,,,,,,,,
2018-11-09,,,,,,,,,,,,
2018-11-12,,,,,,,,,,,,
2018-11-13,,,,,,,,,,,,
2018-11-14,,,,,,,,,,,,
2018-11-15,,,,,,,,,,,,
2018-11-16,,,,,,,,,,,,
2018-11-19,,,,,,,,,,,,
2018-11-20,,,,,,,,,,,,
2018-11-21,,,,,,,,,,,,
2018-11-22,,,,,,,,,,,,
2018-11-23,,,,,,,,,,,,
2018-11-26,,,,,,,,,,,,
2018-11-27,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,
2018-11-29,,,,,,,,,,,,
2018-11-30,,,,,,,,,,,,
2018-12-03,,,,,,,,,,,,
2018-12-04,,,,,,,,,,,,
2018-12-05,,,,,,,,,,,,
2018-12-06,,,,,,,,,,,,
2018-12-07,,,,,,,,,,,,
2018-12-10,,,,,,,,,,,,
2018-12-11,,,,,,,,,,,,
2018-12-12,,,,,,,,,,,,
2018-12-13,,,,,,,,,,,,
2018-12-14,,,,,,,,,,,,
2018-12-17,,,,,,,,,,,,
2018-12-18,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,
2018-12-20,,,,,,,,,,,,
2018-12-21,,,,,,,,,,,,
2018-12-24,,,,,,,,,,,,
2018-12-25,,,,,,,,,,,,
2018-12-26,,,,,,,,,,,,
2018-12-27,,,,,,,,,,,,
2018-12-28,,,,,,,,,,,,
2018-12-31,,,,,,,,,,,,
2019-01-01,,,,,,,,,,,,
2019-01-02,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,
2019-01-04,,,,,,,,,,,,
2019-01-07,,,,,,,,,,,,
2019-01-08,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,
2019-01-10,,,,,,,,,,,,
2019-01-11,,,,,,,,,,,,
2019-01-14,,,,,,,,,,,,
2019-01-15,,,,,,,,,,,,
2019-01-16,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,
2019-01-18,,,,,,,,,,,,
2019-01-21,,,,,,,,,,,,
2019-01-22,,,,,,,,,,,,
2019-01-23,,,,,,,,,,,,
2019-01-24,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,
2019-01-28,,,,,,,,,,,,
2019-01-29,,,,,,,,,,,,
2019-01-30,,,,,,,,,,,,
2019-01-31,,,,,,,,,,,,
2019-02-01,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,
2019-02-11,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,
2019-02-20,,,,,,,,,,,,
2019-02-21,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,
2019-02-28,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,
2019-03-11,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,
2019-03-20,,,,,,,,,,,,
2019-03-21,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,
2019-04-01,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,
2019-04-10,,,,,,,,,,,,
2019-04-11,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,
2019-05-01,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,
2019-05-07,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,
2019-05-10,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,
2019-05-14,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,
2019-05-20,,,,,,,,,,,,
2019-05-21,,,,,,,,,,,,
2019-05-22,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,
2019-05-24,,,,,,,,,,,,
2019-05-27,,,,,,,,,,,,
2019-05-28,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,
2019-05-31,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,
2019-06-05,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,
2019-06-10,,,,,,,,,,,,
2019-06-11,,,,,,,,,,,,
2019-06-12,,,,,,,,,,,,
2019-06-13,,,,,,,,,,,,
2019-06-14,,,,,,,,,,,,
2019-06-17,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,
2019-06-19,,,,,,,,,,,,
2019-06-20,,,,,,,,,,,,
2019-06-21,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,
2019-06-26,,,,,,,,,,,,
2019-06-27,,,,,,,,,,,,
2019-06-28,,,,,,,,,,,,
2019-07-01,,,,,,,,,,,,
2019-07-02,,,,,,,,,,,,
2019-07-03,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,
2019-07-05,,,,,,,,,,,,
2019-07-08,,,,,,,,,,,,
2019-07-09,,,,,,,,,,,,
2019-07-10,,,,,,,,,,,,
2019-07-11,,,,,,,,,,,,
2019-07-12,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,
2019-07-16,,,,,,,,,,,,
2019-07-17,,,,,,,,,,,,
2019-07-18,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,
2019-07-23,,,,,,,,,,,,
2019-07-24,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,
2019-07-29,,,,,,,,,,,,
2019-07-30,,,,,,,,,,,,
2019-07-31,,,,,,,,,,,,
2019-08-01,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,
2019-08-05,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,
2019-08-07,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,
2019-08-09,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,
2019-08-20,,,,,,,,,,,,
2019-08-21,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,
2019-09-02,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,
2019-09-10,,,,,,,,,,,,
2019-09-11,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,
2019-09-20,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,
2019-09-30,,,,,,,,,,,,
2019-10-01,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,
2019-10-07,,,,,,,,,,,,
2019-10-08,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,
2019-10-10,,,,,,,,,,,,
2019-10-11,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,
2019-10-21,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,
2019-11-01,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,
2019-11-11,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,
2019-11-20,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,
2019-12-10,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,
2019-12-20,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,
2019-12-31,,,,,,,,,,,,
2020-01-01,,,,,,,,,,,,
2020-01-02,193.38543701171875,201.27833557128906,178.92588806152344,180.72357177734375,117.05574798583984,265.4230041503906,135.58404541015625,49.22193908691406,30.151090621948242,12.3084716796875,67.50127410888672,23.598054885864258
2020-01-03,188.3567352294922,196.8023681640625,178.0699920654297,178.38490295410156,115.3568344116211,264.63616943359375,134.99502563476562,48.57004165649414,29.615869522094727,11.935489654541016,66.5344467163086,23.10008430480957
2020-01-06,187.558349609375,196.71533203125,176.55567932128906,178.0562744140625,114.82315826416016,265.4517517089844,134.75753784179688,48.15926742553711,29.526662826538086,11.982112884521484,66.4600830078125,22.936569213867188
2020-01-07,187.96214294433594,197.55130004882812,176.32989501953125,177.0923614501953,113.92476654052734,264.8568420410156,133.23751831054688,48.05210876464844,30.177846908569336,12.16860294342041,67.33395385742188,22.58353042602539
2020-01-08,190.311279296875,198.62237548828125,176.395751953125,179.911376953125,114.21831512451172,265.75885009765625,134.301513671875,47.936012268066406,30.20461654663086,12.289824485778809,66.17190551757812,22.854814529418945
2020-01-09,191.6510772705078,203.33340454101562,178.74717712402344,178.7578887939453,114.44068908691406,266.382568359375,135.18504333496094,47.77528762817383,29.919157028198242,12.084681510925293,67.62213134765625,22.650419235229492
2020-01-10,191.8621368408203,202.02723693847656,177.70315551757812,179.2192840576172,113.9336929321289,265.6725158691406,136.0020751953125,47.123390197753906,29.16092300415039,12.028732299804688,67.02715301513672,22.18960952758789
2020-01-13,194.35813903808594,206.2593231201172,180.03578186035156,181.6748504638672,114.93878173828125,261.143310546875,135.10906982421875,47.65918731689453,29.66046714782715,12.616183280944824,70.52261352539062,22.446027755737305
2020-01-14,192.66966247558594,204.2216339111328,178.67193603515625,181.5515899658203,115.5703125,250.2043914794922,132.43002319335938,48.22177505493164,29.981599807739258,12.363486289978027,72.67938232421875,22.360551834106445
2020-01-15,194.0277557373047,205.04019165039062,180.0734100341797,184.7404022216797,116.29078674316406,251.586181640625,132.6770477294922,47.712764739990234,29.464218139648438,12.148224830627441,74.4828872680664,22.721031188964844
2020-01-16,195.51434326171875,205.31015014648438,181.5312957763672,184.8730926513672,113.32882690429688,252.3730926513672,132.87655639648438,47.641319274902344,29.401777267456055,12.026557922363281,74.76179504394531,22.929141998291016
2020-01-17,196.46871948242188,206.38124084472656,183.95797729492188,187.8722381591797,114.2894515991211,255.95220947265625,134.05455017089844,48.05210876464844,29.624786376953125,12.045273780822754,75.20801544189453,22.87710952758789
2020-01-20,,,,,,,,,,,,
2020-01-21,194.2938690185547,206.53797912597656,183.9203338623047,187.42665100097656,111.97679901123047,256.9309387207031,134.69105529785156,46.757259368896484,28.47404670715332,11.483723640441895,75.59848022460938,22.958866119384766
2020-01-22,193.69737243652344,207.28689575195312,184.72923278808594,187.3855438232422,112.21697235107422,254.50328063964844,134.61500549316406,46.409000396728516,28.607851028442383,11.530517578125,75.65425109863281,22.587236404418945
2020-01-23,192.3576202392578,206.6337890625,186.51632690429688,188.5264129638672,112.30591583251953,257.0364990234375,135.43199157714844,46.21253204345703,28.215356826782227,11.202947616577148,76.13766479492188,22.4980525970459
2020-01-24,192.69720458984375,212.43338012695312,186.24356079101562,187.98916625976562,111.90564727783203,253.2174530029297,133.49403381347656,44.94447326660156,27.43035888671875,11.081276893615723,75.46831512451172,22.07069206237793
2020-01-27,188.0079803466797,203.30734252929688,185.0584716796875,184.64871215820312,109.37063598632812,249.04342651367188,131.93601989746094,43.917537689208984,27.064619064331055,10.20151424407959,73.38590240478516,21.32744026184082
2020-01-28,190.7609405517578,205.90231323242188,186.4034881591797,186.79139709472656,110.32238006591797,254.81033325195312,134.2350311279297,44.176509857177734,27.385751724243164,10.575881004333496,74.55725860595703,21.531831741333008
2020-01-29,191.08213806152344,206.61639404296875,186.05543518066406,186.541748046875,109.77979278564453,250.1084747314453,132.37298583984375,42.917381286621094,27.002178192138672,10.566522598266602,75.04997253417969,21.438928604125977
2020-01-30,191.08213806152344,210.22149658203125,187.62620544433594,179.79129028320312,109.50404357910156,255.913818359375,135.2705535888672,43.631771087646484,27.16274642944336,10.59460163116455,75.096435546875,19.591962814331055
2020-01-31,186.40213012695312,207.870361328125,184.45651245117188,176.02732849121094,106.595458984375,253.13101196289062,134.5485382080078,42.408363342285156,26.654273986816406,10.38869857788086,74.63162994384766,19.019670486450195
2020-02-03,192.19247436523438,211.61480712890625,189.55441284179688,181.69065856933594,107.92964935302734,261.3544616699219,137.32252502441406,42.81022644042969,26.770244598388672,10.706908226013184,75.10575866699219,19.253786087036133
2020-02-04,195.91812133789062,215.16769409179688,191.3602752685547,185.50201416015625,108.9881362915039,261.412109375,137.31301879882812,43.61391067504883,26.707801818847656,11.268461227416992,84.0674819946289,19.58452796936035
2020-02-05,198.89129638671875,217.9456024169922,194.0409698486328,184.0703582763672,111.0606460571289,265.9891662597656,140.9895477294922,44.22115707397461,26.868366241455078,11.614751815795898,81.41803741455078,20.097370147705078
2020-02-06,198.9004669189453,218.62478637695312,194.80284118652344,183.8997039794922,110.61589050292969,263.09130859375,139.67849731445312,43.80144119262695,26.270694732666016,11.530517578125,80.83234405517578,19.997032165527344
2020-02-07,196.52378845214844,217.63204956054688,193.42019653320312,180.94482421875,109.05931091308594,263.0145568847656,140.33404541015625,42.792354583740234,25.887121200561523,11.043841361999512,76.73263549804688,19.528779983520508
2020-02-10,197.69837951660156,219.19082641601562,192.7617645263672,180.85943603515625,107.52941131591797,265.5956726074219,139.76402282714844,42.56017303466797,25.967405319213867,11.390131950378418,77.3926773071289,19.242637634277344
2020-02-11,198.41416931152344,219.80039978027344,192.46075439453125,182.36378479003906,108.47225189208984,252.13314819335938,136.9900360107422,43.16743087768555,26.47587013244629,11.605391502380371,78.74995422363281,19.580812454223633
2020-02-12,199.31344604492188,221.2720489501953,194.53005981445312,183.34352111816406,108.8369140625,249.48477172851562,137.90203857421875,43.19419860839844,26.226097106933594,11.858091354370117,80.72081756591797,19.900413513183594
