Date,GOOGL,META,DIS,NFLX,VZ,T,TMUS,CMCSA,CHTR,EA,TTWO
2017-12-18,,,,,,,,,,,
2017-12-19,,,,,,,,,,,
2017-12-20,,,,,,,,,,,
2017-12-21,,,,,,,,,,,
2017-12-22,,,,,,,,,,,
2017-12-25,,,,,,,,,,,
2017-12-26,,,,,,,,,,,
2017-12-27,,,,,,,,,,,
2017-12-28,,,,,,,,,,,
2017-12-29,,,,,,,,,,,
2018-01-01,,,,,,,,,,,
2018-01-02,,,,,,,,,,,
2018-01-03,,,,,,,,,,,
2018-01-04,,,,,,,,,,,
2018-01-05,,,,,,,,,,,
2018-01-08,,,,,,,,,,,
2018-01-09,,,,,,,,,,,
2018-01-10,,,,,,,,,,,
2018-01-11,,,,,,,,,,,
2018-01-12,,,,,,,,,,,
2018-01-15,,,,,,,,,,,
2018-01-16,,,,,,,,,,,
2018-01-17,,,,,,,,,,,
2018-01-18,,,,,,,,,,,
2018-01-19,,,,,,,,,,,
2018-01-22,,,,,,,,,,,
2018-01-23,,,,,,,,,,,
2018-01-24,,,,,,,,,,,
2018-01-25,,,,,,,,,,,
2018-01-26,,,,,,,,,,,
2018-01-29,,,,,,,,,,,
2018-01-30,,,,,,,,,,,
2018-01-31,,,,,,,,,,,
2018-02-01,,,,,,,,,,,
2018-02-02,,,,,,,,,,,
2018-02-05,,,,,,,,,,,
2018-02-06,,,,,,,,,,,
2018-02-07,,,,,,,,,,,
2018-02-08,,,,,,,,,,,
2018-02-09,,,,,,,,,,,
2018-02-12,,,,,,,,,,,
2018-02-13,,,,,,,,,,,
2018-02-14,,,,,,,,,,,
2018-02-15,,,,,,,,,,,
2018-02-16,,,,,,,,,,,
2018-02-19,,,,,,,,,,,
2018-02-20,,,,,,,,,,,
2018-02-21,,,,,,,,,,,
2018-02-22,,,,,,,,,,,
2018-02-23,,,,,,,,,,,
2018-02-26,,,,,,,,,,,
2018-02-27,,,,,,,,,,,
2018-02-28,,,,,,,,,,,
2018-03-01,,,,,,,,,,,
2018-03-02,,,,,,,,,,,
2018-03-05,,,,,,,,,,,
2018-03-06,,,,,,,,,,,
2018-03-07,,,,,,,,,,,
2018-03-08,,,,,,,,,,,
2018-03-09,,,,,,,,,,,
2018-03-12,,,,,,,,,,,
2018-03-13,,,,,,,,,,,
2018-03-14,,,,,,,,,,,
2018-03-15,,,,,,,,,,,
2018-03-16,,,,,,,,,,,
2018-03-19,,,,,,,,,,,
2018-03-20,,,,,,,,,,,
2018-03-21,,,,,,,,,,,
2018-03-22,,,,,,,,,,,
2018-03-23,,,,,,,,,,,
2018-03-26,,,,,,,,,,,
2018-03-27,,,,,,,,,,,
2018-03-28,,,,,,,,,,,
2018-03-29,,,,,,,,,,,
2018-03-30,,,,,,,,,,,
2018-04-02,,,,,,,,,,,
2018-04-03,,,,,,,,,,,
2018-04-04,,,,,,,,,,,
2018-04-05,,,,,,,,,,,
2018-04-06,,,,,,,,,,,
2018-04-09,,,,,,,,,,,
2018-04-10,,,,,,,,,,,
2018-04-11,,,,,,,,,,,
2018-04-12,,,,,,,,,,,
2018-04-13,,,,,,,,,,,
2018-04-16,,,,,,,,,,,
2018-04-17,,,,,,,,,,,
2018-04-18,,,,,,,,,,,
2018-04-19,,,,,,,,,,,
2018-04-20,,,,,,,,,,,
2018-04-23,,,,,,,,,,,
2018-04-24,,,,,,,,,,,
2018-04-25,,,,,,,,,,,
2018-04-26,,,,,,,,,,,
2018-04-27,,,,,,,,,,,
2018-04-30,,,,,,,,,,,
2018-05-01,,,,,,,,,,,
2018-05-02,,,,,,,,,,,
2018-05-03,,,,,,,,,,,
2018-05-04,,,,,,,,,,,
2018-05-07,,,,,,,,,,,
2018-05-08,,,,,,,,,,,
2018-05-09,,,,,,,,,,,
2018-05-10,,,,,,,,,,,
2018-05-11,,,,,,,,,,,
2018-05-14,,,,,,,,,,,
2018-05-15,,,,,,,,,,,
2018-05-16,,,,,,,,,,,
2018-05-17,,,,,,,,,,,
2018-05-18,,,,,,,,,,,
2018-05-21,,,,,,,,,,,
2018-05-22,,,,,,,,,,,
2018-05-23,,,,,,,,,,,
2018-05-24,,,,,,,,,,,
2018-05-25,,,,,,,,,,,
2018-05-28,,,,,,,,,,,
2018-05-29,,,,,,,,,,,
2018-05-30,,,,,,,,,,,
2018-05-31,,,,,,,,,,,
2018-06-01,,,,,,,,,,,
2018-06-04,,,,,,,,,,,
2018-06-05,,,,,,,,,,,
2018-06-06,,,,,,,,,,,
2018-06-07,,,,,,,,,,,
2018-06-08,,,,,,,,,,,
2018-06-11,,,,,,,,,,,
2018-06-12,,,,,,,,,,,
2018-06-13,,,,,,,,,,,
2018-06-14,,,,,,,,,,,
2018-06-15,,,,,,,,,,,
2018-06-18,,,,,,,,,,,
2018-06-19,,,,,,,,,,,
2018-06-20,,,,,,,,,,,
2018-06-21,,,,,,,,,,,
2018-06-22,,,,,,,,,,,
2018-06-25,,,,,,,,,,,
2018-06-26,,,,,,,,,,,
2018-06-27,,,,,,,,,,,
2018-06-28,,,,,,,,,,,
2018-06-29,,,,,,,,,,,
2018-07-02,,,,,,,,,,,
2018-07-03,,,,,,,,,,,
2018-07-04,,,,,,,,,,,
2018-07-05,,,,,,,,,,,
2018-07-06,,,,,,,,,,,
2018-07-09,,,,,,,,,,,
2018-07-10,,,,,,,,,,,
2018-07-11,,,,,,,,,,,
2018-07-12,,,,,,,,,,,
2018-07-13,,,,,,,,,,,
2018-07-16,,,,,,,,,,,
2018-07-17,,,,,,,,,,,
2018-07-18,,,,,,,,,,,
2018-07-19,,,,,,,,,,,
2018-07-20,,,,,,,,,,,
2018-07-23,,,,,,,,,,,
2018-07-24,,,,,,,,,,,
2018-07-25,,,,,,,,,,,
2018-07-26,,,,,,,,,,,
2018-07-27,,,,,,,,,,,
2018-07-30,,,,,,,,,,,
2018-07-31,,,,,,,,,,,
2018-08-01,,,,,,,,,,,
2018-08-02,,,,,,,,,,,
2018-08-03,,,,,,,,,,,
2018-08-06,,,,,,,,,,,
2018-08-07,,,,,,,,,,,
2018-08-08,,,,,,,,,,,
2018-08-09,,,,,,,,,,,
2018-08-10,,,,,,,,,,,
2018-08-13,,,,,,,,,,,
2018-08-14,,,,,,,,,,,
2018-08-15,,,,,,,,,,,
2018-08-16,,,,,,,,,,,
2018-08-17,,,,,,,,,,,
2018-08-20,,,,,,,,,,,
2018-08-21,,,,,,,,,,,
2018-08-22,,,,,,,,,,,
2018-08-23,,,,,,,,,,,
2018-08-24,,,,,,,,,,,
2018-08-27,,,,,,,,,,,
2018-08-28,,,,,,,,,,,
2018-08-29,,,,,,,,,,,
2018-08-30,,,,,,,,,,,
2018-08-31,,,,,,,,,,,
2018-09-03,,,,,,,,,,,
2018-09-04,,,,,,,,,,,
2018-09-05,,,,,,,,,,,
2018-09-06,,,,,,,,,,,
2018-09-07,,,,,,,,,,,
2018-09-10,,,,,,,,,,,
2018-09-11,,,,,,,,,,,
2018-09-12,,,,,,,,,,,
2018-09-13,,,,,,,,,,,
2018-09-14,,,,,,,,,,,
2018-09-17,,,,,,,,,,,
2018-09-18,,,,,,,,,,,
2018-09-19,,,,,,,,,,,
2018-09-20,,,,,,,,,,,
2018-09-21,,,,,,,,,,,
2018-09-24,,,,,,,,,,,
2018-09-25,,,,,,,,,,,
2018-09-26,,,,,,,,,,,
2018-09-27,,,,,,,,,,,
2018-09-28,,,,,,,,,,,
2018-10-01,,,,,,,,,,,
2018-10-02,,,,,,,,,,,
2018-10-03,,,,,,,,,,,
2018-10-04,,,,,,,,,,,
2018-10-05,,,,,,,,,,,
2018-10-08,,,,,,,,,,,
2018-10-09,,,,,,,,,,,
2018-10-10,,,,,,,,,,,
2018-10-11,,,,,,,,,,,
2018-10-12,,,,,,,,,,,
2018-10-15,,,,,,,,,,,
2018-10-16,,,,,,,,,,,
2018-10-17,,,,,,,,,,,
2018-10-18,,,,,,,,,,,
2018-10-19,,,,,,,,,,,
2018-10-22,,,,,,,,,,,
2018-10-23,,,,,,,,,,,
2018-10-24,,,,,,,,,,,
2018-10-25,,,,,,,,,,,
2018-10-26,,,,,,,,,,,
2018-10-29,,,,,,,,,,,
2018-10-30,,,,,,,,,,,
2018-10-31,,,,,,,,,,,
2018-11-01,,,,,,,,,,,
2018-11-02,,,,,,,,,,,
2018-11-05,,,,,,,,,,,
2018-11-06,,,,,,,,,,,
2018-11-07,,,,,,,,,,,
2018-11-08,,,,,,,,,,,
2018-11-09,,,,,,,,,,,
2018-11-12,,,,,,,,,,,
2018-11-13,,,,,,,,,,,
2018-11-14,,,,,,,,,,,
2018-11-15,,,,,,,,,,,
2018-11-16,,,,,,,,,,,
2018-11-19,,,,,,,,,,,
2018-11-20,,,,,,,,,,,
2018-11-21,,,,,,,,,,,
2018-11-22,,,,,,,,,,,
2018-11-23,,,,,,,,,,,
2018-11-26,,,,,,,,,,,
2018-11-27,,,,,,,,,,,
2018-11-28,,,,,,,,,,,
2018-11-29,,,,,,,,,,,
2018-11-30,,,,,,,,,,,
2018-12-03,,,,,,,,,,,
2018-12-04,,,,,,,,,,,
2018-12-05,,,,,,,,,,,
2018-12-06,,,,,,,,,,,
2018-12-07,,,,,,,,,,,
2018-12-10,,,,,,,,,,,
2018-12-11,,,,,,,,,,,
2018-12-12,,,,,,,,,,,
2018-12-13,,,,,,,,,,,
2018-12-14,,,,,,,,,,,
2018-12-17,,,,,,,,,,,
2018-12-18,,,,,,,,,,,
2018-12-19,,,,,,,,,,,
2018-12-20,,,,,,,,,,,
2018-12-21,,,,,,,,,,,
2018-12-24,,,,,,,,,,,
2018-12-25,,,,,,,,,,,
2018-12-26,,,,,,,,,,,
2018-12-27,,,,,,,,,,,
2018-12-28,,,,,,,,,,,
2018-12-31,,,,,,,,,,,
2019-01-01,,,,,,,,,,,
2019-01-02,,,,,,,,,,,
2019-01-03,,,,,,,,,,,
2019-01-04,,,,,,,,,,,
2019-01-07,,,,,,,,,,,
2019-01-08,,,,,,,,,,,
2019-01-09,,,,,,,,,,,
2019-01-10,,,,,,,,,,,
2019-01-11,,,,,,,,,,,
2019-01-14,,,,,,,,,,,
2019-01-15,,,,,,,,,,,
2019-01-16,,,,,,,,,,,
2019-01-17,,,,,,,,,,,
2019-01-18,,,,,,,,,,,
2019-01-21,,,,,,,,,,,
2019-01-22,,,,,,,,,,,
2019-01-23,,,,,,,,,,,
2019-01-24,,,,,,,,,,,
2019-01-25,,,,,,,,,,,
2019-01-28,,,,,,,,,,,
2019-01-29,,,,,,,,,,,
2019-01-30,,,,,,,,,,,
2019-01-31,,,,,,,,,,,
2019-02-01,,,,,,,,,,,
2019-02-04,,,,,,,,,,,
2019-02-05,,,,,,,,,,,
2019-02-06,,,,,,,,,,,
2019-02-07,,,,,,,,,,,
2019-02-08,,,,,,,,,,,
2019-02-11,,,,,,,,,,,
2019-02-12,,,,,,,,,,,
2019-02-13,,,,,,,,,,,
2019-02-14,,,,,,,,,,,
2019-02-15,,,,,,,,,,,
2019-02-18,,,,,,,,,,,
2019-02-19,,,,,,,,,,,
2019-02-20,,,,,,,,,,,
2019-02-21,,,,,,,,,,,
2019-02-22,,,,,,,,,,,
2019-02-25,,,,,,,,,,,
2019-02-26,,,,,,,,,,,
2019-02-27,,,,,,,,,,,
2019-02-28,,,,,,,,,,,
2019-03-01,,,,,,,,,,,
2019-03-04,,,,,,,,,,,
2019-03-05,,,,,,,,,,,
2019-03-06,,,,,,,,,,,
2019-03-07,,,,,,,,,,,
2019-03-08,,,,,,,,,,,
2019-03-11,,,,,,,,,,,
2019-03-12,,,,,,,,,,,
2019-03-13,,,,,,,,,,,
2019-03-14,,,,,,,,,,,
2019-03-15,,,,,,,,,,,
2019-03-18,,,,,,,,,,,
2019-03-19,,,,,,,,,,,
2019-03-20,,,,,,,,,,,
2019-03-21,,,,,,,,,,,
2019-03-22,,,,,,,,,,,
2019-03-25,,,,,,,,,,,
2019-03-26,,,,,,,,,,,
2019-03-27,,,,,,,,,,,
2019-03-28,,,,,,,,,,,
2019-03-29,,,,,,,,,,,
2019-04-01,,,,,,,,,,,
2019-04-02,,,,,,,,,,,
2019-04-03,,,,,,,,,,,
2019-04-04,,,,,,,,,,,
2019-04-05,,,,,,,,,,,
2019-04-08,,,,,,,,,,,
2019-04-09,,,,,,,,,,,
2019-04-10,,,,,,,,,,,
2019-04-11,,,,,,,,,,,
2019-04-12,,,,,,,,,,,
2019-04-15,,,,,,,,,,,
2019-04-16,,,,,,,,,,,
2019-04-17,,,,,,,,,,,
2019-04-18,,,,,,,,,,,
2019-04-19,,,,,,,,,,,
2019-04-22,,,,,,,,,,,
2019-04-23,,,,,,,,,,,
2019-04-24,,,,,,,,,,,
2019-04-25,,,,,,,,,,,
2019-04-26,,,,,,,,,,,
2019-04-29,,,,,,,,,,,
2019-04-30,,,,,,,,,,,
2019-05-01,,,,,,,,,,,
2019-05-02,,,,,,,,,,,
2019-05-03,,,,,,,,,,,
2019-05-06,,,,,,,,,,,
2019-05-07,,,,,,,,,,,
2019-05-08,,,,,,,,,,,
2019-05-09,,,,,,,,,,,
2019-05-10,,,,,,,,,,,
2019-05-13,,,,,,,,,,,
2019-05-14,,,,,,,,,,,
2019-05-15,,,,,,,,,,,
2019-05-16,,,,,,,,,,,
2019-05-17,,,,,,,,,,,
2019-05-20,,,,,,,,,,,
2019-05-21,,,,,,,,,,,
2019-05-22,,,,,,,,,,,
2019-05-23,,,,,,,,,,,
2019-05-24,,,,,,,,,,,
2019-05-27,,,,,,,,,,,
2019-05-28,,,,,,,,,,,
2019-05-29,,,,,,,,,,,
2019-05-30,,,,,,,,,,,
2019-05-31,,,,,,,,,,,
2019-06-03,,,,,,,,,,,
2019-06-04,,,,,,,,,,,
2019-06-05,,,,,,,,,,,
2019-06-06,,,,,,,,,,,
2019-06-07,,,,,,,,,,,
2019-06-10,,,,,,,,,,,
2019-06-11,,,,,,,,,,,
2019-06-12,,,,,,,,,,,
2019-06-13,,,,,,,,,,,
2019-06-14,,,,,,,,,,,
2019-06-17,,,,,,,,,,,
2019-06-18,,,,,,,,,,,
2019-06-19,,,,,,,,,,,
2019-06-20,,,,,,,,,,,
2019-06-21,,,,,,,,,,,
2019-06-24,,,,,,,,,,,
2019-06-25,,,,,,,,,,,
2019-06-26,,,,,,,,,,,
2019-06-27,,,,,,,,,,,
2019-06-28,,,,,,,,,,,
2019-07-01,,,,,,,,,,,
2019-07-02,,,,,,,,,,,
2019-07-03,,,,,,,,,,,
2019-07-04,,,,,,,,,,,
2019-07-05,,,,,,,,,,,
2019-07-08,,,,,,,,,,,
2019-07-09,,,,,,,,,,,
2019-07-10,,,,,,,,,,,
2019-07-11,,,,,,,,,,,
2019-07-12,,,,,,,,,,,
2019-07-15,,,,,,,,,,,
2019-07-16,,,,,,,,,,,
2019-07-17,,,,,,,,,,,
2019-07-18,,,,,,,,,,,
2019-07-19,,,,,,,,,,,
2019-07-22,,,,,,,,,,,
2019-07-23,,,,,,,,,,,
2019-07-24,,,,,,,,,,,
2019-07-25,,,,,,,,,,,
2019-07-26,,,,,,,,,,,
2019-07-29,,,,,,,,,,,
2019-07-30,,,,,,,,,,,
2019-07-31,,,,,,,,,,,
2019-08-01,,,,,,,,,,,
2019-08-02,,,,,,,,,,,
2019-08-05,,,,,,,,,,,
2019-08-06,,,,,,,,,,,
2019-08-07,,,,,,,,,,,
2019-08-08,,,,,,,,,,,
2019-08-09,,,,,,,,,,,
2019-08-12,,,,,,,,,,,
2019-08-13,,,,,,,,,,,
2019-08-14,,,,,,,,,,,
2019-08-15,,,,,,,,,,,
2019-08-16,,,,,,,,,,,
2019-08-19,,,,,,,,,,,
2019-08-20,,,,,,,,,,,
2019-08-21,,,,,,,,,,,
2019-08-22,,,,,,,,,,,
2019-08-23,,,,,,,,,,,
2019-08-26,,,,,,,,,,,
2019-08-27,,,,,,,,,,,
2019-08-28,,,,,,,,,,,
2019-08-29,,,,,,,,,,,
2019-08-30,,,,,,,,,,,
2019-09-02,,,,,,,,,,,
2019-09-03,,,,,,,,,,,
2019-09-04,,,,,,,,,,,
2019-09-05,,,,,,,,,,,
2019-09-06,,,,,,,,,,,
2019-09-09,,,,,,,,,,,
2019-09-10,,,,,,,,,,,
2019-09-11,,,,,,,,,,,
2019-09-12,,,,,,,,,,,
2019-09-13,,,,,,,,,,,
2019-09-16,,,,,,,,,,,
2019-09-17,,,,,,,,,,,
2019-09-18,,,,,,,,,,,
2019-09-19,,,,,,,,,,,
2019-09-20,,,,,,,,,,,
2019-09-23,,,,,,,,,,,
2019-09-24,,,,,,,,,,,
2019-09-25,,,,,,,,,,,
2019-09-26,,,,,,,,,,,
2019-09-27,,,,,,,,,,,
2019-09-30,,,,,,,,,,,
2019-10-01,,,,,,,,,,,
2019-10-02,,,,,,,,,,,
2019-10-03,,,,,,,,,,,
2019-10-04,,,,,,,,,,,
2019-10-07,,,,,,,,,,,
2019-10-08,,,,,,,,,,,
2019-10-09,,,,,,,,,,,
2019-10-10,,,,,,,,,,,
2019-10-11,,,,,,,,,,,
2019-10-14,,,,,,,,,,,
2019-10-15,,,,,,,,,,,
2019-10-16,,,,,,,,,,,
2019-10-17,,,,,,,,,,,
2019-10-18,,,,,,,,,,,
2019-10-21,,,,,,,,,,,
2019-10-22,,,,,,,,,,,
2019-10-23,,,,,,,,,,,
2019-10-24,,,,,,,,,,,
2019-10-25,,,,,,,,,,,
2019-10-28,,,,,,,,,,,
2019-10-29,,,,,,,,,,,
2019-10-30,,,,,,,,,,,
2019-10-31,,,,,,,,,,,
2019-11-01,,,,,,,,,,,
2019-11-04,,,,,,,,,,,
2019-11-05,,,,,,,,,,,
2019-11-06,,,,,,,,,,,
2019-11-07,,,,,,,,,,,
2019-11-08,,,,,,,,,,,
2019-11-11,,,,,,,,,,,
2019-11-12,,,,,,,,,,,
2019-11-13,,,,,,,,,,,
2019-11-14,,,,,,,,,,,
2019-11-15,,,,,,,,,,,
2019-11-18,,,,,,,,,,,
2019-11-19,,,,,,,,,,,
2019-11-20,,,,,,,,,,,
2019-11-21,,,,,,,,,,,
2019-11-22,,,,,,,,,,,
2019-11-25,,,,,,,,,,,
2019-11-26,,,,,,,,,,,
2019-11-27,,,,,,,,,,,
2019-11-28,,,,,,,,,,,
2019-11-29,,,,,,,,,,,
2019-12-02,,,,,,,,,,,
2019-12-03,,,,,,,,,,,
2019-12-04,,,,,,,,,,,
2019-12-05,,,,,,,,,,,
2019-12-06,,,,,,,,,,,
2019-12-09,,,,,,,,,,,
2019-12-10,,,,,,,,,,,
2019-12-11,,,,,,,,,,,
2019-12-12,,,,,,,,,,,
2019-12-13,,,,,,,,,,,
2019-12-16,,,,,,,,,,,
2019-12-17,,,,,,,,,,,
2019-12-18,,,,,,,,,,,
2019-12-19,,,,,,,,,,,
2019-12-20,,,,,,,,,,,
2019-12-23,,,,,,,,,,,
2019-12-24,,,,,,,,,,,
2019-12-25,,,,,,,,,,,
2019-12-26,,,,,,,,,,,
2019-12-27,,,,,,,,,,,
2019-12-30,,,,,,,,,,,
2019-12-31,,,,,,,,,,,
2020-01-01,,,,,,,,,,,
2020-01-02,67.92080688476562,208.49468994140625,145.7698974609375,32.98099899291992,43.349483489990234,19.206361770629883,75.92625427246094,38.59205627441406,490.42999267578125,104.36602783203125,122.08000183105469
2020-01-03,67.56548309326172,207.39149475097656,144.0977783203125,32.59000015258789,42.8879508972168,19.30521011352539,75.52050018310547,38.285850524902344,494.4700012207031,104.22991943359375,122.20999908447266
2020-01-06,69.36639404296875,211.29742431640625,143.26173400878906,33.58300018310547,42.79563903808594,19.32497787475586,75.95525360107422,37.996639251708984,497.45001220703125,105.7661361694336,124.69000244140625
2020-01-07,69.23240661621094,211.75460815429688,143.31089782714844,33.07500076293945,42.31989288330078,19.39911651611328,76.24507904052734,38.398311614990234,499.1600036621094,105.38693237304688,125.51000213623047
2020-01-08,69.72518157958984,213.9013671875,143.0158233642578,33.92599868774414,42.39800262451172,19.458425521850586,76.72811889648438,38.79144287109375,500.7699890136719,106.45645904541016,127.81999969482422
2020-01-09,70.45714569091797,216.96250915527344,142.45516967773438,33.566001892089844,42.222225189208984,19.518024444580078,77.10490417480469,38.89400100708008,507.2799987792969,106.3300552368164,128.02000427246094
2020-01-10,70.91220092773438,216.72393798828125,142.2486114501953,32.904998779296875,42.32267379760742,19.40232276916504,76.3223648071289,38.441043853759766,505.0299987792969,105.58140563964844,126.76000213623047
2020-01-13,71.46156311035156,220.5503692626953,141.520751953125,33.891998291015625,42.43746566772461,19.165895462036133,76.70880126953125,39.141845703125,510.1499938964844,106.77731323242188,128.4499969482422
2020-01-14,70.99310302734375,217.7178192138672,142.819091796875,33.86899948120117,42.35853576660156,19.16086196899414,77.09525299072266,39.338401794433594,509.6199951171875,106.54395294189453,126.93000030517578
2020-01-15,71.42036437988281,219.79502868652344,141.9535369873047,33.90700149536133,42.401588439941406,19.050195693969727,77.54931640625,39.55205154418945,515.4000244140625,106.5731430053711,126.61000061035156
2020-01-16,71.96427154541016,220.41122436523438,142.7404022216797,33.86199951171875,42.810546875,19.130680084228516,78.67964935302734,40.0562858581543,508.7799987792969,108.17742156982422,127.63999938964844
2020-01-17,73.42124938964844,220.77896118164062,141.96336364746094,33.96699905395508,43.140567779541016,19.306745529174805,79.36558532714844,40.594696044921875,502.7300109863281,109.80116271972656,130.00999450683594
2020-01-20,,,,,,,,,,,
2020-01-21,73.55672454833984,220.08326721191406,141.20599365234375,33.81100082397461,43.27688217163086,19.37717628479004,79.24966430664062,40.42378234863281,503.5899963378906,109.29557037353516,130.38999938964844
2020-01-22,73.63711547851562,219.96397399902344,141.6486053466797,32.599998474121094,43.39167404174805,19.638751983642578,79.69407653808594,40.54341506958008,510.5,109.95671844482422,130.11000061035156
2020-01-23,73.67781066894531,218.41351318359375,139.86830139160156,34.959999084472656,43.41320037841797,19.43250846862793,79.39458465576172,39.013641357421875,513.1400146484375,110.3359146118164,129.07000732421875
2020-01-24,72.7587661743164,216.60470581054688,137.78306579589844,35.316001892089844,43.24818420410156,19.36711311340332,78.8149185180664,38.10774230957031,504.6700134277344,109.21776580810547,125.27999877929688
2020-01-27,71.04967498779297,213.55349731445312,133.6715850830078,34.28799819946289,42.982730865478516,19.24135398864746,77.98406982421875,37.603511810302734,504.0799865722656,107.4968032836914,123.06999969482422
2020-01-28,71.98114013671875,216.45559692382812,136.10110473632812,34.85200119018555,43.54951858520508,19.4073543548584,78.89220428466797,37.637699127197266,499.3399963378906,108.7996826171875,125.97000122070312
2020-01-29,72.28881072998047,221.8622589111328,133.82899475097656,34.316001892089844,42.71009826660156,18.637699127197266,77.53965759277344,37.022361755371094,490.739990234375,109.1010971069336,125.91000366210938
2020-01-30,72.16722869873047,208.24624633789062,135.55029296875,34.77399826049805,42.588130950927734,18.828855514526367,78.19661712646484,37.723167419433594,492.9800109863281,108.54689025878906,127.43000030517578
2020-01-31,71.10176849365234,200.6729278564453,136.0420684814453,34.50899887084961,42.64552688598633,18.924436569213867,76.50592041015625,36.9112663269043,517.4600219726562,104.92996215820312,124.63999938964844
2020-02-03,73.57410430908203,202.93894958496094,139.00271606445312,35.79999923706055,41.648258209228516,18.592426300048828,76.76676940917969,36.458316802978516,532.0499877929688,102.1297378540039,124.3499984741211
2020-02-04,71.7285385131836,208.5443878173828,142.3568115234375,36.9010009765625,41.820457458496094,18.929466247558594,78.74729919433594,37.842803955078125,531.75,104.10350036621094,126.93000030517578
2020-02-05,71.76029205322266,208.8226776123047,139.05189514160156,36.96699905395508,42.4231071472168,19.02001190185547,79.01779174804688,38.10774230957031,522.1799926757812,104.83271026611328,120.76000213623047
2020-02-06,73.24507904052734,209.55813598632812,140.36009216308594,36.69499969482422,42.64552688598633,19.336929321289062,79.96458435058594,38.116294860839844,526.5599975585938,106.95234680175781,127.73999786376953
2020-02-07,73.4009017944336,211.029052734375,138.7076416015625,36.676998138427734,43.00425338745117,19.34195899963379,82.5440902709961,38.23593521118164,525.2100219726562,106.0675277709961,112.5999984741211
2020-02-10,74.86732482910156,211.75460815429688,140.25189208984375,37.106998443603516,43.2194938659668,19.28662872314453,81.66492462158203,38.16757583618164,530.3400268554688,105.68834686279297,111.0
2020-02-11,74.93679809570312,205.92054748535156,138.6977996826172,37.36899948120117,42.10742950439453,19.20111083984375,91.28733825683594,38.27866744995117,530.9400024414062,106.01891326904297,112.38999938964844
2020-02-12,75.36209106445312,209.4686737060547,139.52403259277344,38.000999450683594,41.777408599853516,19.13571548461914,92.4273452758789,39.32986068725586,534.0,106.6800765991211,114.0199966430664
2020-02-13,75.10205078125,211.8341064453125,138.58961486816406,38.13999938964844,42.078731536865234,19.271533966064453,91.91532135009766,39.372589111328125,534.72998046875,105.82447052001953,112.20999908447266
2020-02-14,75.36705017089844,212.86773681640625,137.2519073486328,38.040000915527344,41.97828674316406,19.24135398864746,93.20989990234375,39.389678955078125,534.8900146484375,106.65093231201172,113.43000030517578
2020-02-17,,,,,,,,,,,
2020-02-18,75.40229034423828,216.465576171875,136.8584747314453,38.77799987792969,41.54781723022461,19.246383666992188,96.4946517944336,39.440956115722656,537.5999755859375,106.42728424072266,113.43000030517578
2020-02-19,75.67174530029297,216.15745544433594,138.98304748535156,38.61899948120117,41.770233154296875,19.336929321289062,97.08397674560547,39.28712463378906,542.4600219726562,106.73843383789062,113.54000091552734
2020-02-20,75.28070068359375,213.2652587890625,138.06829833984375,38.599998474121094,41.67695236206055,19.42244529724121,96.12752532958984,39.32986068725586,539.219970703125,106.17449188232422,115.12999725341797
2020-02-21,73.61676788330078,208.89222717285156,136.69126892089844,38.00699996948242,41.75587463378906,19.392261505126953,95.22904968261719,39.158931732177734,535.3400268554688,105.0174560546875,116.02999877929688
2020-02-24,70.46062469482422,199.49020385742188,130.8289794921875,36.869998931884766,41.605224609375,19.1407470703125,93.1036148071289,38.116294860839844,528.7000122070312,104.06461334228516,113.0199966430664
2020-02-25,68.79619598388672,195.5644073486328,126.08802032470703,36.00899887084961,40.98102951049805,18.78861427307129,91.37429809570312,36.894168853759766,517.989990234375,102.4603271484375,110.97000122070312
2020-02-26,69.00214385986328,195.9917449951172,121.33721923828125,37.92399978637695,40.99536895751953,18.662851333618164,90.4758071899414,36.0822868347168,518.0900268554688,103.58820343017578,109.47000122070312
2020-02-27,65.25445556640625,188.58741760253906,116.10445404052734,37.17100143432617,39.5030632019043,17.97368621826172,88.14749145507812,35.082359313964844,508.54998779296875,99.89347839355469,107.83999633789062
2020-02-28,66.46034240722656,191.29074096679688,115.72086334228516,36.90299987792969,38.857364654541016,17.717130661010742,87.10411071777344,34.5525016784668,493.1700134277344,98.5614242553711,107.4800033569336
2020-03-02,68.79619598388672,195.23641967773438,118.01265716552734,38.10499954223633,41.12451934814453,18.70309829711914,90.12800598144531,36.33866882324219,497.1300048828125,103.92847442626953,112.05999755859375
2020-03-03,66.3844223022461,184.75108337402344,114.54051971435547,36.87699890136719,39.962242126464844,18.260414123535156,86.34088134765625,35.415672302246094,495.0299987792969,103.7437515258789,111.22000122070312
2020-03-04,68.56195831298828,190.58509826660156,117.22576904296875,38.37900161743164,41.698486328125,19.206140518188477,90.63037872314453,36.32158279418945,522.8400268554688,108.73163604736328,119.41999816894531
2020-03-05,65.24503326416016,184.0354766845703,112.11103057861328,37.27799987792969,41.009727478027344,18.70309829711914,86.81426239013672,34.84307098388672,505.1400146484375,107.156494140625,117.2699966430664
2020-03-06,64.30115509033203,179.98046875,113.37987518310547,36.89699935913086,40.80167007446289,18.627641677856445,84.88206481933594,34.501224517822266,496.7200012207031,104.6868896484375,117.69000244140625
